galaxy,stationary_role,source,source_pdf,source_panel_index,vector_vertex_index,radius_source_kpc,radius_source_arcsec_derived,sigma_hi_msun_pc2,source_distance_mpc,source_rhi_kpc_anchor,source_mean_sigma_hi_3p2h_anchor,axis_kpc_per_pdf_x,axis_sigma_per_pdf_y,axis_tick_nice_score,helium_applied,frozen_distance_applied,profile_status
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,15,2.80971549,64.39399616,5.965860457,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,16,2.995621708,68.65465684,6.318962281,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,17,3.18355455,72.96176436,6.672488276,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,18,3.371487392,77.26887188,7.024220447,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,19,3.557820662,81.53931988,7.261937877,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,20,3.745753504,85.8464274,7.370318582,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,21,3.931599786,90.10571442,7.477002601,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,22,4.119592565,94.4141956,7.585383306,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,23,4.307525407,98.72130312,7.692018755,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,24,4.49379874,102.9903775,7.765866709,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,25,4.681791519,107.2988586,7.767191031,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,26,4.869297309,111.5961788,7.768622206,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,27,5.055694263,115.8680863,7.770108425,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,28,5.243567168,120.1738202,7.77180835,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,29,5.429900438,124.4442682,7.658807089,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,30,5.617466165,128.7429621,7.254506779,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,31,5.805399008,133.0500696,6.849733729,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,32,5.991672341,137.3191439,6.445381612,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,33,6.17966512,141.6276251,6.040712176,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,34,6.367597962,145.9347326,5.621135213,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,35,6.55350418,150.1953933,5.055720924,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,36,6.741437022,154.5025008,4.473812511,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,37,6.929369865,158.8096083,3.891735725,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,38,7.115643198,163.0786827,3.308341093,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,39,7.303635977,167.3871639,2.726374397,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,40,7.489482258,171.6464509,2.324784253,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,41,7.6774151,175.9535584,1.975920907,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,42,7.865407879,180.2620396,1.628757486,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,43,8.051681213,184.5311139,1.279900616,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,44,8.239614055,188.8382214,0.9323648303,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,45,8.427606834,193.1467026,0.7473223911,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,46,8.613456861,197.4060755,0.6406383727,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,47,8.801385957,201.7130972,0.532574987,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,48,8.987722973,205.983631,0.4241910441,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05829,blind,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,2,49,9.17565207,210.2906527,0.3175070257,9,8.203039779,6.7,0.0613756116561,0.0530505936132,0.08079114468,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,0,0,0,4.127657357,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,1,0.1453685102,3.894082565,4.042776232,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,2,0.2891609336,7.745945451,3.958538912,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,3,0.434548459,11.64053739,3.873635118,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,4,0.579897954,15.53411058,3.788779685,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,5,0.7240226903,19.39487535,3.704568057,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,6,0.8690779028,23.28056541,3.619490465,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,7,1.014446413,27.17464797,3.53458516,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,8,1.158556843,31.0350295,3.450373532,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,9,1.303925534,34.92911692,3.365468227,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,10,1.447718138,38.78098465,3.322656644,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,11,1.593086468,42.67506237,3.361209435,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,12,1.738455159,46.56914978,3.399934512,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,13,1.88256088,50.42940518,3.438512995,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,14,2.027929209,54.3234829,3.477757953,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,15,2.173316734,58.21807484,3.516310744,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,16,2.317095032,62.06955933,3.506581114,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,17,2.462482558,65.96415127,3.435689921,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,18,2.607832053,69.85772446,3.365468227,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,19,2.75195697,73.71849408,3.295246532,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,20,2.897325299,77.6125718,3.225049018,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,21,3.041098889,81.46393016,3.154827323,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,22,3.186472288,85.35814371,3.080470762,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,23,3.331835909,89.25209529,2.993461753,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,24,3.475965173,93.11298134,2.907095038,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,25,3.621329155,97.00694263,2.820086029,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,26,3.766408454,100.8932779,2.733027147,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,27,3.91049027,104.7528929,2.646661943,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,28,4.055853891,108.6468445,2.555516556,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,29,4.199983517,112.5077403,2.433395944,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,30,4.345015005,116.3927948,2.310557473,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,31,4.490378626,120.2867464,2.18843686,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,32,4.634508614,124.1476519,2.065648261,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,33,4.779872235,128.0416034,1.942685865,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,34,4.925283665,131.9368357,1.820541072,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,35,5.069032625,135.7875343,1.699880358,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,36,5.214444055,139.6827666,1.579221154,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,37,5.359807676,143.5767182,1.459081832,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,38,5.503889854,147.436343,1.338398448,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,39,5.649254199,151.330314,1.218431412,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,40,5.79300316,155.1810126,1.098414503,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,41,5.93841459,159.0762448,0.9980351863,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,42,6.08377821,162.9701964,0.9060480155,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,43,6.227860389,166.8298212,0.8141122284,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,44,6.373271819,170.7250535,0.7221250576,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,45,6.51863544,174.6190051,0.630981182,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,46,6.662480019,178.4722651,0.5389940112,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,47,6.807796554,182.3649554,0.4709258927,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,48,6.951972903,186.2271027,0.4153394481,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC05918,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,3,49,7.097337248,190.1210737,0.359997831,7.7,5.935568322,2.6,0.0474734776665,0.0247608360089,0.2167660458,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,0,0,0,3.513855333,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,1,0.2657987733,4.568748665,3.907738643,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,2,0.5292583797,9.097289974,4.301331728,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,3,0.795057153,13.66603864,4.695174659,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,4,1.0603367,18.22586246,5.089057969,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,5,1.323793657,22.75435823,5.482941279,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,6,1.589592431,27.32310689,5.876577267,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,7,1.855481274,31.89340375,6.270460577,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,8,2.118331584,36.41147202,6.663228413,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,9,2.384217778,40.98172334,6.559978968,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,10,2.647587315,45.50871646,6.346706477,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,11,2.913473509,50.07896778,6.133431462,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,12,3.179274931,54.64776198,5.921191162,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,13,3.442125242,59.16583025,5.707835389,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,14,3.708011436,63.73608157,5.521518494,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,15,3.973812858,68.30487577,5.367911221,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,16,4.237267166,72.83332601,5.21322633,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,17,4.50315601,77.40362286,5.058541438,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,18,4.768954783,81.97237152,4.904934165,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,19,5.031805093,86.4904398,4.750249274,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,20,5.297693936,91.06073665,4.780806184,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC06446,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,4,21,5.561323086,95.59219219,4.827572792,12,10.58832085,5.5,0.0868061414707,0.0413482332166,0.367981774,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
