annulus_index,r_in_kpc,r_center_kpc,r_out_kpc,valid_pixel_count,expected_pixel_count,valid_area_fraction,usable,sigma_hi_raw_msun_pc2,sigma_hi_raw_std_msun_pc2,sigma_hi_raw_sem_beam_msun_pc2,n_eff_beams
144,40.03049758720051,40.169492370489394,40.30848715377829,0,29184.26930146125,0.0,0,nan,nan,nan,1.0
145,40.30848715377829,40.447481937067174,40.58647672035607,0,29386.236563063037,0.0,0,nan,nan,nan,1.0
146,40.58647672035607,40.72547150364496,40.86446628693385,0,29588.203824664826,0.0,0,nan,nan,nan,1.0
147,40.86446628693385,41.00346107022274,41.142455853511635,0,29790.17108626714,0.0,0,nan,nan,nan,1.0
148,41.142455853511635,41.28145063680052,41.420445420089415,0,29992.138347868397,0.0,0,nan,nan,nan,1.0
149,41.420445420089415,41.55944020337831,41.698434986667195,0,30194.10560947045,0.0,0,nan,nan,nan,1.0
150,41.698434986667195,41.83742976995609,41.976424553244975,0,30396.072871071974,0.0,0,nan,nan,nan,1.0
151,41.976424553244975,42.11541933653387,42.254414119822755,0,30598.04013267376,0.0,0,nan,nan,nan,1.0
152,42.254414119822755,42.39340890311165,42.532403686400535,0,30800.007394275817,0.0,0,nan,nan,nan,1.0
153,42.532403686400535,42.67139846968943,42.81039325297832,0,31001.974655877602,0.0,0,nan,nan,nan,1.0
154,42.81039325297832,42.949388036267216,43.0883828195561,0,31203.94191747939,0.0,0,nan,nan,nan,1.0
155,43.0883828195561,43.227377602844996,43.36637238613388,0,31405.90917908118,0.0,0,nan,nan,nan,1.0
156,43.36637238613388,43.505367169422776,43.64436195271166,0,31607.87644068243,0.0,0,nan,nan,nan,1.0
157,43.64436195271166,43.783356736000556,43.92235151928944,0,31809.84370228475,0.0,0,nan,nan,nan,1.0
158,43.92235151928944,44.061346302578336,44.20034108586722,0,32011.81096388654,0.0,0,nan,nan,nan,1.0
159,44.20034108586722,44.339335869156116,44.478330652445,0,32213.778225488328,0.0,0,nan,nan,nan,1.0
160,44.478330652445,44.6173254357339,44.75632021902278,0,32415.745487090648,0.0,0,nan,nan,nan,1.0
161,44.75632021902278,44.89531500231168,45.03430978560057,0,32617.7127486919,0.0,0,nan,nan,nan,1.0
162,45.03430978560057,45.17330456888946,45.31229935217835,0,32819.68001029369,0.0,0,nan,nan,nan,1.0
163,45.31229935217835,45.45129413546724,45.59028891875613,0,33021.647271895476,0.0,0,nan,nan,nan,1.0
164,45.59028891875613,45.729283702045024,45.86827848533391,0,33223.61453349727,0.0,0,nan,nan,nan,1.0
165,45.86827848533391,46.007273268622804,46.14626805191169,0,33425.58179509905,0.0,0,nan,nan,nan,1.0
166,46.14626805191169,46.285262835200584,46.424257618489484,0,33627.54905670243,0.0,0,nan,nan,nan,1.0
167,46.424257618489484,46.563252401778364,46.702247185067264,0,33829.51631830264,0.0,0,nan,nan,nan,1.0
168,46.702247185067264,46.84124196835615,46.980236751645045,0,34031.48357990495,0.0,0,nan,nan,nan,1.0
169,46.980236751645045,47.11923153493393,47.258226318222825,0,34233.45084150621,0.0,0,nan,nan,nan,1.0
170,47.258226318222825,47.39722110151171,47.536215884800605,0,34435.41810310852,0.0,0,nan,nan,nan,1.0
171,47.536215884800605,47.67521066808949,47.814205451378385,0,34637.385364709786,0.0,0,nan,nan,nan,1.0
172,47.814205451378385,47.95320023466727,48.092195017956165,0,34839.3526263121,0.0,0,nan,nan,nan,1.0
173,48.092195017956165,48.23118980124505,48.370184584533945,0,35041.319887913356,0.0,0,nan,nan,nan,1.0
174,48.370184584533945,48.50917936782283,48.648174151111725,0,35243.28714951567,0.0,0,nan,nan,nan,1.0
175,48.648174151111725,48.78716893440061,48.92616371768951,0,35445.25441111693,0.0,0,nan,nan,nan,1.0
176,48.92616371768951,49.06515850097839,49.20415328426729,0,35647.22167271925,0.0,0,nan,nan,nan,1.0
177,49.20415328426729,49.34314806755618,49.48214285084507,0,35849.188934321035,0.0,0,nan,nan,nan,1.0
178,49.48214285084507,49.62113763413396,49.76013241742285,0,36051.15619592283,0.0,0,nan,nan,nan,1.0
179,49.76013241742285,49.899127200711746,50.03812198400063,0,36253.12345752408,0.0,0,nan,nan,nan,1.0
180,50.03812198400063,50.177116767289526,50.31611155057841,0,36455.090719126405,0.0,0,nan,nan,nan,1.0
181,50.31611155057841,50.455106333867306,50.59410111715619,0,36657.05798072818,0.0,0,nan,nan,nan,1.0
182,50.59410111715619,50.73309590044509,50.87209068373397,0,36859.025242329975,0.0,0,nan,nan,nan,1.0
183,50.87209068373397,51.01108546702287,51.15008025031176,0,37060.99250393177,0.0,0,nan,nan,nan,1.0
184,51.15008025031176,51.28907503360065,51.42806981688954,0,37262.95976553355,0.0,0,nan,nan,nan,1.0
185,51.42806981688954,51.56706460017843,51.70605938346732,0,37464.92702713534,0.0,0,nan,nan,nan,1.0
186,51.70605938346732,51.84505416675621,51.9840489500451,0,37666.89428873713,0.0,0,nan,nan,nan,1.0
187,51.9840489500451,52.12304373333399,52.26203851662288,0,37868.86155033892,0.0,0,nan,nan,nan,1.0
188,52.26203851662288,52.401033299911774,52.54002808320066,0,38070.8288119407,0.0,0,nan,nan,nan,1.0
189,52.54002808320066,52.679022866489554,52.81801764977844,0,38272.79607354249,0.0,0,nan,nan,nan,1.0
190,52.81801764977844,52.95701243306734,53.09600721635622,0,38474.76333514481,0.0,0,nan,nan,nan,1.0
191,53.09600721635622,53.23500199964512,53.373996782934015,0,38676.730596747126,0.0,0,nan,nan,nan,1.0
192,53.373996782934015,53.5129915662229,53.651986349511795,0,38878.69785834838,0.0,0,nan,nan,nan,1.0
193,53.651986349511795,53.79098113280068,53.929975916089575,0,39080.66511994964,0.0,0,nan,nan,nan,1.0
194,53.929975916089575,54.06897069937846,54.207965482667355,0,39282.632381551426,0.0,0,nan,nan,nan,1.0
195,54.207965482667355,54.34696026595624,54.485955049245135,0,39484.59964315375,0.0,0,nan,nan,nan,1.0
196,54.485955049245135,54.62494983253402,54.763944615822915,0,39686.56690475501,0.0,0,nan,nan,nan,1.0
197,54.763944615822915,54.9029393991118,55.0419341824007,0,39888.53416635732,0.0,0,nan,nan,nan,1.0
198,55.0419341824007,55.18092896568958,55.31992374897848,0,40090.50142795859,0.0,0,nan,nan,nan,1.0
199,55.31992374897848,55.45891853226737,55.59791331555626,0,40292.4686895609,0.0,0,nan,nan,nan,1.0
200,55.59791331555626,55.73690809884515,55.87590288213404,0,40494.43595116216,0.0,0,nan,nan,nan,1.0
