R_bin_kpc,absZ_bin_kpc,phi_bin_deg,n,age_median_gyr,old_fraction_gt8,FeH_median,aFe_median,ecc_median,zmax_median_kpc,radial_excursion_median_kpc,Vr_median_kms,Vphi_median_kms,Vz_median_kms,Vr_sigma_kms,Vphi_sigma_kms,Vz_sigma_kms,age_median_gyr_anom,old_fraction_gt8_anom,FeH_median_anom,aFe_median_anom,ecc_median_anom,zmax_median_kpc_anom,radial_excursion_median_kpc_anom,Vr_median_kms_anom,Vphi_median_kms_anom,Vz_median_kms_anom,age_median_gyr_anom_z,old_fraction_gt8_anom_z,FeH_median_anom_z,aFe_median_anom_z,Vr_median_kms_anom_z,Vphi_median_kms_anom_z,Vz_median_kms_anom_z,history_anomaly_strength,kinematic_anomaly_strength,candidate_score
9.0,2.0,165.0,20,8.191747867257199,0.5,-1.1681188786118293,0.253592657061145,0.6953569009491274,2.030234879535511,8.372167333324391,-15.821061736707371,-15.487377148081979,-1.734108995264349,132.37886118026145,124.96370842808493,58.28564279980076,0.012027760180393088,-0.018292682926829285,-0.06255676043843561,-0.08756811653185631,0.1084534432723454,0.02383317825065623,1.1482047160940922,7.266798928042551,79.57670171108626,13.494550192912856,0.012804351416998948,-0.1538539590979643,-0.30362030911666227,-3.7449396686439966,0.3709296730406755,2.1961181641828125,1.0681179218926373,3.760398038244998,2.470101153488252,9.28856353184393
8.5,2.0,210.0,26,7.909161213788394,0.4230769230769231,-0.6039901747245355,0.33507896627859807,0.39836788765453934,1.9742233415739814,5.383012260106161,-9.58850446268879,-142.12018299011658,-8.064735254457185,64.8872040619344,83.68570776967348,45.646252978887254,-1.1319304048952255,-0.22540792540792537,0.7844954039117256,-0.0639702169358653,-0.1603305614562851,-0.3345638613332378,-1.9075685024961953,8.749543471438093,-53.8736823595611,5.495940359199027,-1.2050152702155636,-1.8958346282383787,3.807561890464088,-2.735751464150003,0.44661553611886384,-1.4867790428258536,0.4350135655797215,5.198857024615486,1.6122078530782824,8.38163812211628
8.5,1.25,195.0,52,7.8059743172897225,0.46153846153846156,-0.8228572455641683,0.3544840267899846,0.3269289883368447,1.5172879539968933,4.525720760496453,8.495314125735018,-157.13303967953362,1.6099682763515368,122.26764674050763,98.02524888347939,50.49018671416753,-1.3166863378443292,-0.10256410256410253,0.5268482295341015,-0.03899741868411477,-0.26250349277633456,-0.06818964534844318,-2.318673319826763,17.811474415260086,-72.32034441592319,4.963914434034736,-1.401700260303095,-0.8626341638313201,2.5570669131138017,-1.6677643186687834,0.9091767154488266,-1.9958608310809056,0.3929027565897386,3.468274836443736,2.2281012842986057,7.727667617380825
8.5,1.25,165.0,30,10.439346992978383,0.6666666666666666,-1.550321639939741,0.40980291643510935,0.7779395001222265,1.9766642927575397,9.430472396828863,-23.173002142815818,17.083098836933917,-28.903327533082077,161.96988186995537,94.48651863074673,86.61158404677818,1.316686337844331,0.10256410256410253,-0.20061616484147127,0.01632147096101,0.1885070190090472,0.39118669341220325,2.586078316505647,-13.85684185329075,101.89579410054435,-25.549381375398877,1.401700260303097,0.8626341638313201,-0.973693994958573,0.698004324784941,-0.7073147157247708,2.8120693553055616,-2.0222794943299176,2.03572870333441,3.5352004920961297,7.196709113802022
8.5,1.75,210.0,36,7.35250576489371,0.3611111111111111,-0.6265513236579326,0.3461697295108568,0.4248137907245536,1.7540560839621424,5.392303671595694,-25.20966137722863,-134.06072039544404,-16.686530939505225,98.34670041373728,92.58211235355348,51.675850633991026,-0.9867416969417686,-0.2077546296296296,0.641839966368685,-0.02233066205779982,-0.10622604323769136,-0.28929761278329824,-1.1404828356133683,-1.8638242059330317,-36.49102236172388,-19.76841254623151,-1.0504522251819093,-1.7473583518232514,3.1151812789933793,-0.9549935008241882,-0.09513786058454539,-1.0070610532356163,-1.5647054126403142,3.8435762090380567,1.863203211087435,7.161363534738978
10.0,2.0,135.0,23,7.738925803827855,0.43478260869565216,-0.538411357971024,0.2929990746752763,0.3388758572043935,1.9807109766652455,5.567459464379727,-24.542963740639443,-159.36643662887823,-6.593429499389257,75.08748879028518,79.86590191231795,41.43940333863157,-0.8358481896096217,-0.10521739130434787,0.46877859973305813,-0.021482407939035664,-0.1887064621635569,-0.03612887984058788,-1.3486957478026964,-26.637025734268494,-78.98822718505185,-0.5344551972995335,-0.8898160414330933,-0.8849501345913049,2.275224969462734,-0.9187170497109007,-1.359672029490124,-2.179877737424801,-0.04230309024928488,2.756011430927134,2.5695066704219123,7.08158975552631
9.5,2.0,165.0,21,9.398342811740186,0.6190476190476191,-1.667677490984259,0.42672675791018594,0.6657399520523511,2.452890069015357,9.393978509223004,29.899777735785424,-55.14336807590907,19.076513261306292,114.44313234573207,103.77469271445048,62.068366955536064,0.031628185613577386,0.0,-0.6201735682772394,0.09454653453689149,0.007314894026124175,0.32549848398887704,0.45083713306023654,0.3671310757702173,0.0,17.59990310639594,0.03367030911860765,0.0,-3.0100230444578266,4.043378820317752,0.0187399997229868,0.0,1.3930639897421886,5.04086150399686,1.39319003266103,7.022878003393114
9.0,1.75,165.0,20,10.62678985422448,0.75,-1.5239950085221192,0.39914585659705404,0.6983432680125279,1.9470045099136861,8.970732853553246,-15.079702014976334,-47.55819300527309,8.267611404686345,152.50415557816552,106.01087733992115,82.24369742649962,2.1833472968097283,0.1920677361853833,-0.4283555003332413,0.0513065157631315,0.12097753719238358,0.02884619275821909,1.61626638833474,-13.2501408217366,44.66108655359361,10.186717317413613,2.3243185459649567,1.6154208622817143,-2.0790307636054064,2.1941753888398563,-0.6763460020592007,1.2325344140120789,0.8062969996360393,4.141112871972926,1.6207096741389688,6.711541693307931
8.0,1.5,210.0,35,6.310947590394203,0.2571428571428571,-0.6876052109650382,0.35766366676090755,0.36886610764709826,1.754345704623957,5.1107733087352205,-7.5556723480369525,-140.56979588052627,-11.696921749368894,79.80191379703011,96.39308408882997,63.326117665807416,-2.4910689333631915,-0.3114285714285714,0.4087677282371832,-0.014944941566861325,-0.0766876885150542,0.03134210051204689,-0.9985698636044571,-20.964487506829006,-36.08212108258046,-6.0313013019262955,-2.6519087135397648,-2.6193270217478157,1.9839611759696338,-0.6391356436100237,-1.0701204991876823,-0.995776399471695,-0.47738834720887496,4.270607707398799,1.5377347477953824,6.567061865869909
8.0,1.5,165.0,25,11.293085457120585,0.88,-1.5051406674394048,0.3875535498946302,0.5222414846772067,1.691661503599863,7.107913035944135,34.37330266562106,-68.40555371536536,0.365680854483698,130.7767046000284,99.16414631681468,67.30898358703655,2.4910689333631897,0.3114285714285715,-0.4087677282371833,0.014944941566861325,0.0766876885150542,-0.03134210051204711,0.9985698636044571,20.96448750682901,36.08212108258046,6.031301301926296,2.6519087135397625,2.6193270217478166,-1.9839611759696343,0.6391356436100237,1.0701204991876825,0.995776399471695,0.4773883472088751,4.270607707398798,1.5377347477953827,6.567061865869908
10.0,2.0,165.0,23,8.65241965818452,0.6086956521739131,-1.4860270424570217,0.35960755971705316,0.8139856503115512,2.0854768068780807,9.691833036059096,0.2356652355134763,-13.40512169703917,6.628998700826483,145.49649165069832,54.14943164390291,62.704548532463534,0.0776456647470436,0.06869565217391305,-0.4788370847529395,0.04512607710274119,0.2864033309436008,0.06863695037224726,2.7756778238766726,-1.8583967581155734,66.9730877467872,12.687973002916205,0.0826589791047148,0.5777773606009343,-2.3240439989261796,1.929862636372506,-0.09486081955667186,1.8482899058335576,1.0042758864257804,3.0767205738352392,2.1056457933730144,6.478483733680378
8.5,1.25,210.0,20,6.697817885406236,0.3,-1.409212670480467,0.37715997451308936,0.5270201306783653,1.65366724469378,6.660824263483651,-43.467709892278975,-96.52389833835926,-2.5472539357860837,122.44322961042252,90.1521181842691,63.96634197921493,-2.4248427697278157,-0.2641025641025641,-0.05950719538219729,-0.01632147096101,-0.06241235043481397,0.0681896453484434,-0.1835698168395652,-34.1515496027539,-11.711203074748823,0.8066922218971158,-2.581406553580726,-2.2212829718656497,-0.2888191928415049,-0.698004324784941,-1.7432466830885924,-0.3231999472693201,0.06385114044869934,3.4883211434072283,1.774103765891632,6.188643677158168
