R_bin_kpc,absZ_bin_kpc,phi_bin_deg,n,Rbirth_median_kpc,deltaR_present_birth_median_kpc,outward_fraction_gt1,inward_fraction_gt1,inner_born_fraction_lt6,age_median_gyr,FeH_median,aFe_median,Vr_median_kms,Vphi_median_kms,Vz_median_kms,Rbirth_median_kpc_anom,deltaR_present_birth_median_kpc_anom,outward_fraction_gt1_anom,inward_fraction_gt1_anom,inner_born_fraction_lt6_anom,age_median_gyr_anom,FeH_median_anom,aFe_median_anom,Vr_median_kms_anom,Vphi_median_kms_anom,Vz_median_kms_anom
6.0,1.0,195.0,34,13.689532832651913,-7.393733426759019,0.08823529411764706,0.7941176470588235,0.17647058823529413,8.937056467488226,-1.5478613238347114,0.3795197347285968,-46.62780015460815,-110.18605599513943,-36.50504363415871,-3.1270577526423367,3.0579563898043167,0.04411764705882353,-0.1029411764705882,0.08823529411764706,0.9250764134908529,0.08276498077467509,-0.006093393213724541,23.95519833966155,-90.15808812613508,12.230561452494598
6.0,1.0,210.0,106,19.943648337936587,-13.509646206367654,0.0,1.0,0.0,7.086903640506522,-1.7133912853840618,0.3917065211560459,-94.53819683393127,70.13012025713073,-60.966166539147906,3.1270577526423367,-3.0579563898043176,-0.04411764705882353,0.10294117647058831,-0.08823529411764706,-0.9250764134908511,-0.08276498077467531,0.006093393213724541,-23.955198339661564,90.15808812613508,-12.230561452494598
6.0,1.25,210.0,157,20.90871052737,-14.471998424158764,0.0,1.0,0.0,6.33239747691124,-1.7170842002014937,0.37663858852342424,-79.31781897719638,81.0846494483151,-77.69312182194737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.5,180.0,21,8.312380708608941,-2.024361335244768,0.38095238095238093,0.5238095238095238,0.42857142857142855,10.887652452624618,-0.9099867731841198,0.3695754855299321,-7.335829307555447,-161.7931896066848,8.968144732525143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.75,165.0,21,13.880199698904834,-7.639642542763909,0.047619047619047616,0.9523809523809523,0.047619047619047616,9.75840606187698,-1.3651879883237465,0.3421054162915176,-4.845882441728701,-42.405972808825666,18.905761404677946,3.2342676413471896,-3.235940348734653,-0.1761904761904762,0.21619047619047616,-0.1961904761904762,-0.43344716352834034,-0.2442594507092477,-0.019675954358356007,11.372069082394933,69.51598348608407,5.453905298777618
6.0,1.75,180.0,25,7.411664416210455,-1.1677618452946037,0.4,0.52,0.44,10.625300388933661,-0.8766690869052511,0.38145732500822954,-27.590020606518568,-181.43793978099382,7.99795080712271,-3.2342676413471896,3.235940348734652,0.1761904761904762,-0.21619047619047616,0.1961904761904762,0.43344716352834034,0.2442594507092477,0.01967595435835595,-11.372069082394933,-69.51598348608408,-5.4539052987776175
6.0,2.0,180.0,22,10.891574055904483,-4.572801155442608,0.22727272727272727,0.7727272727272727,0.22727272727272727,10.991930762684724,-1.3235161935787638,0.41069382377306696,28.133664044940133,-142.54026971977555,-2.3524617348314574,-0.499116788287159,0.5601174458275118,0.07792207792207792,-0.024350649350649345,0.06006493506493507,1.692590671792546,-0.17076421470293512,0.02171345965638427,12.700912156212613,0.09756287107629191,-14.207075946064144
6.0,2.0,195.0,28,11.8898076324788,-5.693036047097632,0.07142857142857142,0.8214285714285714,0.10714285714285714,7.606749419099632,-0.9819877641728937,0.3672669044602984,2.731839732514905,-142.73539546192814,26.06169015729683,0.4991167882871572,-0.5601174458275118,-0.07792207792207792,0.024350649350649345,-0.06006493506493506,-1.692590671792546,0.170764214702935,-0.02171345965638427,-12.700912156212615,-0.09756287107629191,14.207075946064144
6.0,2.25,195.0,28,13.103349536106801,-6.929174552571956,0.07142857142857142,0.8571428571428571,0.10714285714285714,9.131396467793127,-1.4211490101833837,0.364667439597507,-9.11742570445,-110.42343837245036,-9.589963994815577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,4.5,165.0,22,11.268019757835724,-5.243985924923407,0.045454545454545456,0.9090909090909091,0.09090909090909091,9.591234102812827,-1.3018944072808298,0.32189423783934334,-271.26758629186605,-121.90303925041513,-144.74906978594862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,4.75,165.0,23,11.816589399950653,-5.740876921645909,0.0,1.0,0.0,9.76870711505516,-1.302445280396615,0.30734060798846286,-282.16098990471806,-121.03917728847796,-153.55591225542386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,5.0,165.0,23,11.138984628413482,-4.986144922291009,0.0,1.0,0.0,9.623192795473125,-1.2419471088851148,0.269779128123295,-286.25799113973255,-117.95208174090507,-163.29318000496357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.25,180.0,25,16.16023046186661,-9.625585198471606,0.04,0.88,0.04,6.414768045108116,-1.193462995497596,0.44372928607250745,-63.41573869563984,-53.73460114757128,0.8713795630206123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.5,180.0,23,4.341289470407814,2.2662237001045327,0.6521739130434783,0.2608695652173913,0.7391304347826086,11.683377318787047,-0.6968093230053349,0.3477560553711077,-10.988689584611823,-185.48827879817384,3.3707540265133917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.75,180.0,21,6.48070831339712,0.09069935238623739,0.47619047619047616,0.47619047619047616,0.47619047619047616,11.826572200255798,-0.8745557698925657,0.41482902571389496,4.307498486467904,-132.39306560942396,14.601402349421488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,1.0,180.0,21,9.103998111787366,-2.488683489405312,0.19047619047619047,0.6666666666666666,0.23809523809523808,10.952259645719963,-1.2969061271829279,0.4082614827642059,36.93296144985325,-141.62537733492624,-9.106200775728283,-5.305061681691225,5.362549988111973,0.09523809523809523,-0.16666666666666663,0.11904761904761904,2.0409894840105647,0.2052215074143231,0.01136490897020842,69.74719485187643,-99.64766189636929,19.00292319974329
6.5,1.0,195.0,33,19.714121475169815,-13.213783465629259,0.0,1.0,0.0,6.870280677698833,-1.7073491420115743,0.38553166482378903,-102.5614282538996,57.66994645781232,-47.11204717521486,5.305061681691225,-5.362549988111974,-0.09523809523809523,0.16666666666666674,-0.11904761904761904,-2.0409894840105647,-0.20522150741432332,-0.01136490897020842,-69.74719485187643,99.64766189636927,-19.00292319974329
6.5,1.25,180.0,35,10.796823529925971,-4.136962106845216,0.17142857142857143,0.6857142857142857,0.22857142857142856,10.873267164985377,-1.1757331611736936,0.4010884043369129,5.999943523312081,-109.88057175976343,12.64551358510294,-3.3049477093976822,3.3747736889792534,0.08571428571428572,-0.15714285714285714,0.11428571428571428,1.3518619857273801,0.3270384640842374,0.0006967612829369974,39.62979134272453,-96.03436883066277,47.833713335774924
6.5,1.25,210.0,42,17.406718948721334,-10.886509484803723,0.0,1.0,0.0,8.169543193530615,-1.8298100893421685,0.39969488177103896,-73.25963916213698,82.1881659015621,-83.02191308644692,3.3049477093976805,-3.3747736889792534,-0.08571428571428572,0.15714285714285714,-0.11428571428571428,-1.351861985727382,-0.3270384640842374,-0.0006967612829369418,-39.62979134272453,96.03436883066277,-47.83371333577493
6.5,1.5,165.0,22,14.692044450084179,-7.8700050716190475,0.13636363636363635,0.7272727272727273,0.13636363636363635,9.519765980159075,-1.379635133849548,0.4246847510512397,-48.85211353032443,-108.0300397468803,-5.3679310582581525,0.0,0.0,0.0,-0.006060606060605989,0.0,0.0,0.022696595672124564,0.011322975096874854,-0.7738343186878325,0.0,4.045595754040564
6.5,1.5,180.0,30,13.76196378787587,-7.047842651755018,0.16666666666666666,0.7333333333333333,0.2,9.972718149415208,-1.4023317295216726,0.41336177595436485,-5.998065375328913,-156.05604471885385,-9.413526812298716,-0.9300806622083098,0.8221624198640294,0.030303030303030304,0.0,0.06363636363636366,0.45295216925613246,0.0,0.0,42.080213836307685,-48.02600497197355,0.0
6.5,1.5,225.0,24,20.532017095097913,-13.857138915481794,0.0,1.0,0.0,6.284088367896164,-1.718852271941408,0.36668089355872563,-48.0782792116366,96.47132914962373,-108.98716447362932,5.839972645013734,-5.987133843862747,-0.13636363636363635,0.2666666666666667,-0.13636363636363635,-3.2356776122629114,-0.3165205424197355,-0.04668088239563922,0.0,204.50136889650403,-99.57363766133061
6.5,1.75,165.0,24,13.537888125231973,-6.630245061878039,0.08333333333333333,0.9166666666666666,0.08333333333333333,9.787312932053041,-1.3735039530282436,0.4048870642760825,0.7075688616988209,-101.71992071982125,-0.48126526812979264,0.01397042713277763,0.07207471779051389,-0.02500000000000001,0.05833333333333324,-0.04166666666666667,0.4443359980812467,-0.09408950432046725,0.006514955250973231,-6.387209470031099,11.085418905569114,0.9209804474544927
6.5,1.75,180.0,30,13.509947270966418,-6.774394497459067,0.13333333333333333,0.8,0.16666666666666666,8.898640935890548,-1.1853249443873088,0.39185715377413605,13.481987801761019,-123.89075853095949,-2.323226163038778,-0.01397042713277763,-0.07207471779051389,0.024999999999999994,-0.05833333333333335,0.04166666666666666,-0.4443359980812467,0.09408950432046748,-0.006514955250973231,6.387209470031099,-11.085418905569128,-0.9209804474544927
6.5,2.0,165.0,21,14.545399711130907,-7.917266952309026,0.14285714285714285,0.8095238095238095,0.14285714285714285,9.13751220489998,-1.5502177782741466,0.36005228007435097,40.900654846564706,-108.12853602149922,-22.65531072673895,0.37714274440043916,-0.3808490092869903,-0.09523809523809523,0.08994708994709,-0.09523809523809523,-0.6744990135258959,-0.09216950250774603,-0.022014050301442767,19.861861130057058,-14.866143339563578,4.731712807906472
6.5,2.0,180.0,27,13.791114222330027,-7.155568933735045,0.3333333333333333,0.6296296296296297,0.3333333333333333,10.48651023195177,-1.3658787732586546,0.40408038067723656,1.1769325864505897,-78.39624934237206,-32.1187363425519,-0.37714274440044093,0.3808490092869903,0.09523809523809523,-0.08994708994708989,0.09523809523809523,0.6744990135258941,0.09216950250774603,0.022014050301442822,-19.861861130057058,14.866143339563578,-4.731712807906476
6.5,2.25,165.0,25,13.864194595200475,-7.021411135982268,0.04,0.92,0.04,9.819719422743796,-1.7026758054035493,0.3863535335459074,-8.034380046622525,-58.895772667251464,-4.999100074542348,0.2064797154577125,-0.1818315061042668,0.02,0.0016666666666667052,-0.0008333333333333318,0.39611211310556094,-0.12699937214771762,0.013871594213868077,-7.969816836196195,4.06889267538709,0.35825611741359786
6.5,2.25,195.0,24,13.451235164285052,-6.657748123773734,0.0,0.9166666666666666,0.041666666666666664,9.027495196532676,-1.4486770611081141,0.35861034511817125,7.9052536257698645,-67.03355801802564,-5.7156123093695435,-0.2064797154577107,0.1818315061042668,-0.02,-0.0016666666666667052,0.0008333333333333318,-0.39611211310555916,0.12699937214771762,-0.013871594213868077,7.969816836196195,-4.06889267538709,-0.35825611741359786
6.5,2.5,165.0,21,14.32351480690391,-7.337067029698844,0.047619047619047616,0.9047619047619048,0.047619047619047616,9.086736815090816,-1.425798575351473,0.38776740030582924,-6.075245836027152,-67.02808152275499,30.37638854369724,0.16946391303475217,-0.07519641851679104,-0.03869047619047619,0.05654761904761907,-0.03869047619047619,-0.10553902015350047,-0.018203702396460075,0.025419397002875155,-6.2136961665955415,15.57602398819408,34.21964617326714
6.5,2.5,195.0,24,13.984586980834404,-7.1866741926652615,0.125,0.7916666666666666,0.125,9.297814855397815,-1.3893911705585529,0.3369286063000789,6.352146497163931,-98.18012949914316,-38.062903802837035,-0.16946391303475394,0.07519641851679104,0.03869047619047619,-0.05654761904761907,0.03869047619047619,0.1055390201534987,0.018203702396460075,-0.025419397002875155,6.2136961665955415,-15.576023988194095,-34.21964617326714
7.0,0.75,180.0,22,12.207856017991627,-4.89303375764972,0.13636363636363635,0.7727272727272727,0.13636363636363635,11.40942283722794,-1.4221450290201638,0.409811115910813,38.81074395097821,-66.58161123633346,-1.6341437627596305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1.25,180.0,26,14.281155182273878,-7.100722690550197,0.07692307692307693,0.9230769230769231,0.07692307692307693,8.363006242458525,-1.3605703008165904,0.43245241425887754,18.045900593733663,-63.9600095020525,10.160440001559563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1.5,180.0,28,13.231171269318612,-5.920715698101757,0.14285714285714285,0.8214285714285714,0.14285714285714285,9.698419284123586,-1.4023762192048883,0.3921188684273414,17.5460727535238,-106.92726553745646,-22.481479963368677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2.0,180.0,26,13.502739623045233,-6.417768314090159,0.11538461538461539,0.8461538461538461,0.11538461538461539,9.624241084889405,-1.4239984663747265,0.34071409760824256,-1.0610050022248645,-77.12151164035217,3.401219400619794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2.25,195.0,31,11.687419074545971,-4.342011095386823,0.03225806451612903,0.8064516129032258,0.03225806451612903,8.703262654670686,-0.8805391867967576,0.37847565649757064,-11.947443590786753,-188.96238624923828,41.21229112438104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2.5,195.0,87,9.127265784740477,-1.7281740372202723,0.011494252873563218,0.6896551724137931,0.011494252873563218,9.143153551368327,-0.8302875064220273,0.3791853013289068,-13.333377433373451,-185.76379291432252,40.2302244526825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2.75,195.0,223,9.079532455220694,-1.6660551516356907,0.03587443946188341,0.6367713004484304,0.02242152466367713,9.04188504713342,-0.8298102908398394,0.37850121680848187,-12.841351730054082,-183.63216033459878,42.361235221723604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,3.0,195.0,149,8.615836070909605,-1.1407188443070027,0.087248322147651,0.5234899328859061,0.0738255033557047,9.326791543586303,-0.8272883617167757,0.38049720278329835,-12.397527461148748,-180.14967464107494,44.45789367023951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,3.25,195.0,31,7.634119300369276,-0.15241621623210833,0.45161290322580644,0.41935483870967744,0.41935483870967744,10.871860193358327,-0.8766320752070575,0.30698163841963394,-16.536951307009527,-167.3540743241658,47.834935996588115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.25,150.0,36,8.141275958095266,-0.32363036924928146,0.027777777777777776,0.16666666666666666,0.027777777777777776,4.332081025351279,-0.1325572219469212,0.09235674528160177,6.005557008221494,-240.23905181511515,15.768300669388312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.75,180.0,25,11.315334202021976,-3.701541682461567,0.16,0.76,0.16,12.192341733688563,-1.4399710207541523,0.47482521583500076,-6.498967429931982,-89.95641700641882,21.746587161304564,-2.0621702202160925,1.935731730859807,0.034545454545454546,-0.05181818181818176,0.034545454545454546,1.1140033093848682,0.20726555288551385,0.020531099546124476,-24.362822494340982,-13.928989846732364,15.085869519631537
7.5,0.75,195.0,22,15.439674642454163,-7.573005144181181,0.09090909090909091,0.8636363636363636,0.09090909090909091,9.964335114918825,-1.85450212652518,0.43376301674275175,42.226677558749984,-62.09843731295409,-8.425151877958509,2.0621702202160943,-1.935731730859807,-0.034545454545454546,0.051818181818181874,-0.034545454545454546,-1.11400330938487,-0.20726555288551385,-0.02053109954612453,24.362822494340982,13.928989846732364,-15.085869519631537
7.5,1.25,180.0,23,11.608691439926702,-3.7998428757563056,0.17391304347826086,0.7391304347826086,0.17391304347826086,11.213009805719445,-1.4400235133301398,0.4257501024028966,6.960222738241198,-93.33559679586955,-17.764082294928187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,1.5,195.0,22,11.863835475651026,-4.131310171168826,0.045454545454545456,0.6818181818181818,0.0,7.597770186479608,-1.0633147691927374,0.36054909743095287,-3.3150617577940267,-84.45022231495786,16.458953680748447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,1.75,180.0,24,11.647765046849038,-4.009690352848937,0.25,0.75,0.16666666666666666,10.911335330544608,-1.4558173965099326,0.4220930693609907,7.544702355558305,-73.79415035154803,-1.652461561007888,-0.7061311952921248,0.6714100461966162,0.07954545454545453,0.011363636363636354,0.03787878787878787,1.6096847759723705,-0.09235018146699936,0.020601257542527673,7.069400407575834,20.35670009908752,1.1958477930309617
7.5,1.75,195.0,22,13.060027437433288,-5.352510445242169,0.09090909090909091,0.7272727272727273,0.09090909090909091,7.691965778599869,-1.2711170335759339,0.38089055427593543,-6.594098459593365,-114.50755054972306,-4.044157147069812,0.7061311952921248,-0.6714100461966162,-0.07954545454545456,-0.011363636363636354,-0.03787878787878787,-1.6096847759723687,0.09235018146699936,-0.020601257542527618,-7.069400407575834,-20.35670009908752,-1.195847793030962
7.5,2.0,195.0,26,16.09540368165297,-8.136237789716663,0.07692307692307693,0.9230769230769231,0.07692307692307693,7.403246884224123,-1.4485345725858676,0.361790523455788,23.24936060555423,-72.25799108229498,0.9199377098976602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,2.25,165.0,22,14.246581485635447,-6.4122020098679675,0.09090909090909091,0.8636363636363636,0.09090909090909091,9.272062974522235,-1.4866255350228172,0.3393571135039582,14.044815439783683,-54.160911044912396,-19.257776158992115,0.46401532069425677,-0.5322501426976602,0.045454545454545456,0.018774703557312256,0.045454545454545456,0.0494323175157696,-0.043988673324212524,-0.02631381142887962,2.035080300034899,10.523834027504464,2.0341254491346916
7.5,2.25,195.0,23,13.318550844246936,-5.347701724472646,0.0,0.8260869565217391,0.0,9.173198339490694,-1.3986481883743924,0.39198473636171743,9.974654839713885,-75.20857909992132,-23.326027057261502,-0.464015320694255,0.5322501426976611,-0.045454545454545456,-0.018774703557312256,-0.045454545454545456,-0.04943231751577137,0.0439886733242123,0.02631381142887962,-2.035080300034899,-10.523834027504464,-2.034125449134695
7.5,2.5,195.0,27,13.286430849108877,-5.647215533909833,0.14814814814814814,0.8148148148148148,0.1111111111111111,10.008256731119134,-1.423168694383622,0.4153678826700971,-28.819307134141848,-66.95188978770602,-4.675586683333367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,2.75,195.0,23,12.275509217367555,-4.389182223393732,0.17391304347826086,0.7391304347826086,0.13043478260869565,10.226828812695347,-1.2888755526707523,0.34901665532617576,-5.549852597335379,-60.05115948105743,-28.082634190940936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,3.0,195.0,33,8.76533692255967,-1.257579957005908,0.15151515151515152,0.6363636363636364,0.09090909090909091,9.956899114072552,-0.9231205807978222,0.3766331685059314,-13.220839872361363,-176.36306790120997,38.45716730746199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,3.25,195.0,144,5.53842385335016,2.009932370577668,0.6388888888888888,0.2013888888888889,0.6180555555555556,11.511408238069775,-0.8127506638473039,0.28357378867877325,-13.759649940788524,-176.47306179940693,46.957621545434286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,3.5,195.0,31,8.085029962152392,-0.3940274838958331,0.3225806451612903,0.41935483870967744,0.12903225806451613,10.202805498968507,-0.8851737077475788,0.3808730335752155,-9.672984987017307,-173.2203253704961,47.88284378910018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,3.75,195.0,20,11.355483035119388,-3.598852406691201,0.15,0.6,0.05,10.35931451780969,-1.3546304176284294,0.4077214214683338,-14.850099789051264,-115.33269787980716,41.61800165635397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,165.0,23,3.953351920980413,4.425729494369637,0.6086956521739131,0.21739130434782608,0.5652173913043478,9.876510867070255,-0.263719975946943,0.09203433630371553,-9.730361696253611,-231.59306282289347,2.8915264376242025,-0.7560114397048188,0.873020406813505,-0.021739130434782594,-0.010869565217391325,0.007246376811594124,1.0040531657640663,-0.025351619094274136,0.02161132296351566,-4.000651509498295,-0.7562977640856445,1.9572059485553983
8.0,0.0,180.0,138,5.46537480039005,2.6796886807426277,0.6521739130434783,0.2391304347826087,0.5507246376811594,7.868404535542124,-0.21301673775839475,0.048811690376684216,-1.729058677257023,-230.0804672947222,-1.022885459486594,0.7560114397048183,-0.8730204068135046,0.021739130434782594,0.010869565217391297,-0.007246376811594235,-1.0040531657640646,0.025351619094274136,-0.02161132296351566,4.000651509498294,0.7562977640856161,-1.9572059485553983
8.0,0.25,180.0,22,5.919670541806809,2.339228921734535,0.5454545454545454,0.4090909090909091,0.5,12.331926748683845,-0.813157422116913,0.37465000749477273,-2.0677161531475816,-173.39866810578408,8.26562263330289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.5,180.0,31,10.478598689488294,-2.130225024102362,0.3225806451612903,0.5161290322580645,0.25806451612903225,12.206207825113852,-1.3337469679898106,0.4362220365633001,37.51659173822089,-117.64755661267557,-9.860457244115045,-0.7310382431390963,0.7057511268557195,0.036290322580645185,-0.09193548387096773,0.0040322580645161255,2.2358898799794016,-0.3227343214236622,0.03905571937943436,13.583063768965758,45.93701243130087,-4.080960722715582
8.0,0.5,195.0,20,11.940675175766485,-3.541727277813801,0.25,0.7,0.25,7.734428065155049,-0.6882783251424862,0.35811059780443133,10.350464200289375,-209.52158147527734,-1.698535798683881,0.7310382431390945,-0.7057511268557195,-0.03629032258064513,0.09193548387096773,-0.0040322580645161255,-2.2358898799794016,0.3227343214236622,-0.03905571937943442,-13.583063768965756,-45.9370124313009,4.080960722715583
8.0,0.75,180.0,25,10.822020076024993,-2.364634823897852,0.24,0.6,0.2,12.221820283625735,-1.4781986134681324,0.42146861562121063,63.27993379895804,-136.54671726276072,-14.29489587971994,-0.7481475787118352,0.8677868465398344,0.06736842105263158,-0.08157894736842108,0.0736842105263158,1.7199747006613588,-0.02265911884845928,-0.0059660833046283335,23.83337272073797,1.4647471738971092,-1.4468007020025269
8.0,0.75,195.0,38,12.318315233448661,-4.100208516977521,0.10526315789473684,0.7631578947368421,0.05263157894736842,8.781870882303018,-1.432880375771214,0.4334007822304673,15.613188357482098,-139.4762116105549,-11.401294475714886,0.7481475787118335,-0.8677868465398344,-0.06736842105263158,0.08157894736842108,-0.0736842105263158,-1.7199747006613588,0.02265911884845906,0.0059660833046283335,-23.833372720737973,-1.4647471738970808,1.4468007020025269
8.0,1.0,165.0,20,13.311047102412113,-4.935075999649014,0.0,0.9,0.0,10.595023527789692,-1.5393289514179231,0.44431437734426527,-15.878566526760075,-17.452927765664768,-2.3375440546207633,0.0,0.0,-0.0975609756097561,0.04634146341463419,-0.0975609756097561,0.0,-0.008068541113296579,0.050720699125478164,0.0,0.6198290882720272,0.0
8.0,1.0,180.0,20,12.197105201713992,-4.1569341982839925,0.2,0.65,0.1,12.32213178321538,-1.375919163471842,0.3935936782187871,-89.85005195862652,-18.072756853936795,-31.792216113101897,-1.113941900698121,0.7781418013650212,0.10243902439024391,-0.2036585365853658,0.0024390243902439046,1.7271082554256871,0.1553412468327846,0.0,-73.97148543186645,0.0,-29.454672058481133
8.0,1.0,195.0,41,15.135497437458703,-6.916897830720798,0.0975609756097561,0.8536585365853658,0.0975609756097561,7.138173081448026,-1.5312604103046266,0.3846055264888341,33.61256765361073,-77.90755717008872,1.016900700762744,1.8244503350465902,-1.981821831071784,0.0,0.0,0.0,-3.456850446341666,0.0,-0.008988151729952987,49.49113418037081,-59.83480031615193,3.3544447553835073
8.0,1.25,165.0,26,12.15747970552041,-3.9909751207234674,0.038461538461538464,0.8461538461538461,0.0,11.557197082647352,-1.541687468828212,0.4162173642814041,-43.24753989926129,-40.7767076890301,-38.58562260766959,0.0,0.0,-0.06153846153846154,0.11538461538461542,-0.05,0.06982894383713045,-0.039760271819612614,0.0,-43.138165467591996,32.626720781280746,-28.318218716929834
8.0,1.25,180.0,26,11.195428590122447,-3.0770779984143175,0.19230769230769232,0.7307692307692307,0.15384615384615385,11.487368138810222,-1.5019271970085994,0.4331565913529267,10.662331021658513,-112.75465513384532,-4.747048908489914,-0.9620511153979638,0.9138971223091499,0.09230769230769231,0.0,0.10384615384615385,0.0,0.0,0.016939227071522622,10.771705453327812,-39.351226663534476,5.520354982249845
8.0,1.25,195.0,20,13.372908146174634,-4.991962899799107,0.1,0.7,0.05,8.704580437070025,-1.3646368700303704,0.3042285770900478,-0.10937443166929794,-73.40342847031084,-10.26740389073976,1.2154284406542235,-1.0009877790756398,0.0,-0.03076923076923077,0.0,-2.7827877017401974,0.13729032697822907,-0.1119887871913563,0.0,0.0,0.0
8.0,1.5,165.0,25,12.619732743031243,-4.408200682405367,0.16,0.8,0.12,11.293085457120585,-1.5051406674394048,0.3875535498946302,34.37330266562106,-68.40555371536536,0.365680854483698,0.9738925749979899,-1.0375871470882752,0.008571428571428591,0.014285714285714235,0.01714285714285714,2.4910689333631897,-0.4087677282371833,0.014944941566861325,20.96448750682901,36.08212108258046,6.031301301926296
8.0,1.5,210.0,35,10.671947593035261,-2.3330263882288165,0.14285714285714285,0.7714285714285715,0.08571428571428572,6.310947590394203,-0.6876052109650382,0.35766366676090755,-7.5556723480369525,-140.56979588052627,-11.696921749368894,-0.9738925749979916,1.0375871470882752,-0.008571428571428563,-0.014285714285714346,-0.01714285714285714,-2.4910689333631915,0.4087677282371832,-0.014944941566861325,-20.964487506829006,-36.08212108258046,-6.0313013019262955
8.0,1.75,165.0,29,14.837121692300059,-6.70534942701919,0.034482758620689655,0.7586206896551724,0.034482758620689655,11.13996649908853,-1.4948882270652277,0.41168989411841905,38.96260575788577,-7.557020604942062,14.92193746682116,2.9364715881729992,-3.192769911065163,-0.13218390804597702,0.050287356321839005,-0.08090185676392574,3.7187348803147273,-0.8629699095374801,0.07379614625360642,17.135429163750906,128.7168910921091,20.37992370365993
8.0,1.75,195.0,24,11.90065010412706,-3.5125795159540267,0.16666666666666666,0.7083333333333334,0.16666666666666666,6.616553886838144,-0.6191727622408765,0.33789374786481263,21.827176594134862,-146.65526696595094,-5.45798623683877,0.0,0.0,0.0,0.0,0.051282051282051266,-0.8046777319356586,0.012745555286871157,0.0,0.0,-10.381355268899767,0.0
8.0,1.75,210.0,26,11.155047487387165,-2.804155929674234,0.34615384615384615,0.5769230769230769,0.11538461538461539,7.4212316187738026,-0.6319183175277476,0.3319827383209909,10.239640603607967,-136.27391169705118,-13.844944682395809,-0.7456026167398946,0.7084235862797925,0.1794871794871795,-0.1314102564102565,0.0,0.0,0.0,-0.0059110095438217325,-11.587535990526895,0.0,-8.386958445557038
8.0,2.0,210.0,23,8.482070043697957,-0.10940850545133785,0.30434782608695654,0.391304347826087,0.2608695652173913,8.786787696830924,-0.514754968390041,0.30923490923484004,4.474678350671807,-159.06298315385206,-3.5529368868917035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2.25,165.0,22,14.229592029898086,-5.986109745151906,0.045454545454545456,0.9090909090909091,0.045454545454545456,10.350705247931113,-1.5244954321666446,0.4017309178931934,0.7144396796103956,-47.88514238225619,-2.013119475662264,2.510632771189094,-2.571558724046722,-0.15909090909090912,0.20454545454545447,-0.0909090909090909,0.6707540830702055,-0.434754093783293,0.02828692376960107,16.24570668474412,35.0291810058891,1.3594220030861255
