source_id,x,y,z,R,phi,U,V,eU,eV,Dist,e_mu,ruwe,rv_nb_transits,rv_error
2174445773365776384,-8.850063243976528,5.654407442957835,0.17158830500101335,10.50218753181266,2.5730520281224996,0.6014875408942587,-16.46414329508815,2.922245145248763,4.525870278866018,5.7,0.112,0.98048544,23,4.466828
2177814470836631040,-9.02403730946066,6.923006958489222,0.41553681572580276,11.373709804185623,2.4871904721614184,-27.404705321437987,4.646086932632699,3.465946864731262,4.876555224041454,6.99,0.118,0.9998331,24,4.5370626
2174627776903099648,-9.035452916241727,6.958076819499389,0.29104652959445815,11.40413269072558,2.485359877049743,0.059043430325197814,-24.448500693926007,1.437939585455616,4.622606130838893,7.02,0.114,1.0835056,26,1.457577
2174538785179277312,-8.883622597957855,5.761156026260021,0.1697449448068719,10.588185360195562,2.5662625919075075,10.64407260744359,-17.379507346698603,1.1038729466582375,2.951599345514965,5.81,0.068,1.0579765,24,1.6470375
2173195216334113536,-8.81229852368594,5.086849703256254,-0.04159887235261978,10.175099270969087,2.618073306562071,17.87976685409941,-1.2811981603999811,1.6640224977340163,2.892317214096443,5.13,0.05,1.1443325,29,2.7753932
2177659955093549568,-9.249485586667648,8.137047525436648,0.39018809778669755,12.319274574794866,2.4200901352964093,14.819217528390226,16.020181398224224,2.2876369720292815,6.989110094327204,8.22,0.109,1.1294625,25,2.8703487
2191341796747276288,-8.354213754686167,1.474263364772912,0.19216417897015564,8.483297703587862,2.9669215748899584,20.35629226782699,0.5428779656694189,0.4135691846654338,1.1677653792372658,1.5,0.035,0.91250277,15,1.1615294
2174677564161400064,-8.652296886275312,3.5744329874565706,0.06228725088690939,9.36156037154422,2.749827731770636,21.094202210141624,1.3206273454648851,2.18045831763756,4.875389437549824,3.61,0.104,0.8088802,17,4.149751
2175032053584588800,-9.274446507350993,7.793439650753962,0.309332665457612,12.114167722450398,2.4427492376711566,-17.5357735603389,-1.5690799509423812,2.1997029471183254,4.697558546878489,7.88,0.11,1.0141546,30,2.212939
1981367545804985088,-8.815295583723616,4.560562213832139,-0.09818997392226297,9.925127905203569,2.6641643510527206,9.333927964746504,-8.451281887814474,1.379528566550744,2.1763711267600816,4.61,0.038,0.9252845,25,2.281676
2178339384559913728,-8.778679522172371,4.215436796692142,0.265792792925384,9.738332585197254,2.6939180207541376,5.356378327441921,15.045170469349728,1.2896448482235583,3.512375717491248,4.27,0.106,0.99535877,22,2.014845
2173782183742263552,-8.99918333894459,5.454290255365207,0.00702158024950877,10.523050078646863,2.596709254144597,-2.239980208683313,-7.673024023816055,2.4517195635066384,4.1810853208298475,5.52,0.109,1.1424847,18,3.4870002
2175017313256205312,-8.953676229225502,5.144091503449051,0.19661289790938902,10.32618009787039,2.6201170454646734,-7.9648284067370225,-26.733142350305883,2.2256676088639877,4.510067551215459,5.21,0.191,1.0502487,28,1.4065759
2175088575355359488,-9.29237288208321,7.263314085235118,0.3354218959184711,11.79423271266301,2.47814593730786,-12.465063123775261,-6.733956527363688,1.6545974814927802,4.351316375010393,7.36,0.11,1.0257586,27,1.7541391
2174068847034667264,-8.532000629399825,2.3792916933161,0.03933990833973005,8.85754275755765,2.8696350775642196,12.711508161174196,7.576044399511147,0.8647814461081077,1.931272848438713,2.41,0.04,1.0846224,18,1.8747253
