4252170871858602240  27.15004  -3.95876   21.01 16.612  0.149 -0.23 0.2  1 P21      8.614 0.015
4253603501158148736  27.15534  -0.44056    2.31 11.821  0.037  0.08 0.01 0 Gaia_DR3 8.037 0.007
4256607740489330304  27.23919  -0.44007    2.43 11.929  0.135  0.18 0.2  1 Gaia_DR3 7.668 0.015
4256616777100386304  27.46457  -0.50744    2.87 12.291  0.062  0.43 0.03 0 Gaia_DR3 7.774 0.008
4256655397447716992  27.84486  -0.51476    2.83 12.261  0.084  0.44 0.04 0 P21      7.755 0.008
4253972765265649792  27.85843  -3.4536    24.96 16.986  0.137 -0.44 0.2  1 P21      8.562 0.015
4255149654998406912  27.93428  -0.84738    3.37 12.641  0.123  0.22 0.2  1 Gaia_DR3 7.779 0.015
4256744187345732224  28.05084   0.10826    2.67 12.131  0.078  0.41 0.01 0 Gaia_DR3 7.726 0.008
4256740751371777408  28.06069   0.00784    2.55 12.031  0.059  0.35 0.01 0 Gaia_DR3 7.758 0.008
4258436301367796480  28.19151   0.2345     1.9  11.395  0.071  0.06 0.04 0 Gaia_DR3 7.588 0.008
4204653587029046400  28.19858  -7.12735    1.01 10.014  0.058 -0.01 0.01 0 Gaia_DR3 7.889 0.007
4258175403559021824  28.22711  -0.50304    2.87 12.292  0.072  0.27 0.06 0 Gaia_DR3 7.942 0.008
4257794216620849408  28.24446   1.44522   14.41 15.793  0.127  0.08 0.2  1 Gaia_DR3 7.963 0.015
4255161131123841280  28.29932  -1.0108     0.79  9.501  0.175  0.11 0.2  1 Gaia_DR3 7.599 0.015
4270195818718228224  28.30495   3.58647    5.79 13.812  0.147  0.29 0.2  1 Gaia_DR3 7.322 0.015
4258250788823152000  28.38764  -0.1804     2.65 12.117  0.069  0.37 0.08 0 Gaia_DR3 7.846 0.009
4259375314358715776  28.69486   1.86945   18.21 16.302  0.132 -0.1  0.2  1 Gaia_DR3 8.011 0.015
4255229094685654528  28.89705  -1.70527    1.89 11.382  0.051  0.18 0.02 0 Gaia_DR3 7.893 0.007
4258483889607194752  28.90481  -0.0271     1.14 10.283  0.197  0.13 0.2  1 Gaia_DR3 7.85  0.015
4258387166927035392  29.04315  -0.31171    2.55 12.031  0.146  0.19 0.2  1 Gaia_DR3 7.719 0.015
4190143160245024256  29.42398 -18.60551    1.31 10.583  0.037 -0.01 0.01 0 Gaia_DR3 7.955 0.007
4259511653784796032  29.52987   1.40697    5.59 13.737  0.137  0.28 0.2  1 Gaia_DR3 7.529 0.015
4259516399766625920  29.59991   1.48646   12.85 15.545  0.185  0.14 0.2  1 P21      7.982 0.015
4258676785168631936  29.61286   0.40077    2.04 11.547  0.124  0.16 0.2  1 P21      8.308 0.015
4259454964549202688  29.73861   0.92928    4.11 13.071  0.123  0.24 0.2  1 P21      8.506 0.015
4206050134262588928  29.77763  -6.74544   17.01 16.153  0.159 -0.04 0.2  1 P21      7.735 0.015
4259549518219268096  29.95371   1.33634   14.86 15.86   0.126  0.05 0.2  1 Gaia_DR3 7.897 0.015
