source_id,ra_deg,dec_deg,l_deg,b_deg,Dist_kpc,e_mu,ruwe,R_kpc,phi_rad,s_phase_kpc,d_perp_kpc,eU_1kms,eV_1kms,eU_2kms,eV_2kms,eU_5kms,eV_5kms,best_min_Neff_1kms,best_h_1kms,qualifying_h_1kms,best_min_Neff_2kms,best_h_2kms,qualifying_h_2kms,best_min_Neff_5kms,best_h_5kms,qualifying_h_5kms
4.5058867189707315e+18,284.4161485042622,12.352228057471631,44.64688907565104,4.239573958336291,20.27,0.128,1.0778232,15.512614590520496,1.157335315881019,-3.2528085686505253,0.10729384857834014,2.6455584998082706,16.13344348799705,2.98591477841652,17.116230059715893,5.665703809454024,15.98313732817504,2.973118384730906,10.0,,3.0301672462563807,10.0,10.0,3.3207752126414793,10.0,10.0
2.0041038313577416e+18,332.3273351119659,51.40539088771709,98.96118637453188,-3.7597169074786323,18.05,0.12,1.0821587,20.894286466671712,2.1227688315379085,13.865547560825528,1.5699857090626277,2.3522746602009246,5.771431847507091,2.6405654562591363,6.036279169842565,5.017354565879937,6.122880593752417,3.023148646980789,7.0,7.0,3.0154334141085304,7.0,7.0,2.9820609983383823,10.0,
4.0468515707962624e+18,277.5440459285689,-31.37054898845966,2.502332283406648,-9.612087403972708,20.59,0.106,0.8710874,12.161598650608331,0.072943743441076,-18.40876332224839,0.18920622131503445,1.1082385848641787,10.983498335296005,1.993787866606834,10.840763289978087,4.866992944474062,10.76961725465698,2.890339957174712,10.0,,2.8988898452259337,10.0,,2.903195395040518,10.0,
2.0252178906124252e+18,293.1459051484419,26.80478894528116,61.29026523301477,3.6567610047898893,18.96,0.116,1.2045449,16.62188659975713,1.5142052008144458,2.631692265250517,-0.11132265271244042,1.5599583712470744,12.224326265984935,2.278156212520485,11.809127095460079,4.5388500191497405,12.15770353199927,2.8030228864327875,10.0,,2.888450825445223,10.0,,3.194043354986492,10.0,10.0
2.1691336160669476e+18,316.50460316476574,50.5917391935503,91.00045672991764,2.2508444798047473,15.32,0.206,0.9753403,17.46747070314401,2.07357182322319,12.897120727574887,-1.5538674314660017,6.002504483982961,18.366457058887836,6.01118699588378,19.62952214105828,7.2080613727749725,19.097475921288765,2.800606981522685,7.0,,2.7824185691829735,7.0,,2.7897284739788657,7.0,
6.027712069996094e+18,254.10549004289663,-31.264152392130377,352.0209414603387,7.429654451215773,19.92,0.107,1.0177547,11.738000071873358,-0.23577220743508628,-22.068937731197753,0.5846255977484631,3.893740800554255,11.421350243866547,4.371808924349656,11.961028809319137,6.083605813761332,11.469425477575161,2.6709483421468816,7.0,,2.6683379210339373,7.0,,2.6707062657590046,7.0,
5.93256930170387e+18,243.22975341635947,-54.28313460159736,329.6728295538213,-2.225502984368906,15.3,0.131,1.0182884,9.222548169952171,-0.9918662773046971,-29.99720902440187,-0.11517501233395713,5.345519251157729,21.197504484426236,5.25409878294716,19.233176038701092,6.571318001294745,19.39997976307142,2.6312240500360864,7.0,,2.631271999196017,7.0,,2.631267441097619,7.0,
5.887186031454578e+18,229.56772103984585,-53.79820026529684,323.6365066987644,3.0644610658079876,15.65,0.113,0.9904648,10.272445564734555,-1.124374359583054,-31.24861887569381,1.1836522050862919,5.1138137753012884,6.854177153861683,4.9011392437146375,6.8574654475653665,6.678419567191038,7.253088216964698,2.631271268827196,7.0,,2.631271127900138,7.0,,2.631254645688698,7.0,
5.836081345120599e+18,238.899634001764,-56.286233259794464,326.4976319745171,-2.085834837025464,14.86,0.112,1.3192041,9.225171608600522,-1.094138386819571,-30.966457965194135,0.10134469394716009,2.4655575248026196,14.64242554600221,3.06334207172419,15.363706757091732,4.9876774899668215,14.46045391279407,2.631233358650431,7.0,,2.6312134479967604,7.0,,2.6312387391672076,7.0,
5.903264739714238e+18,227.3318344705873,-48.42450347650981,325.24471661659936,8.382358627690397,15.39,0.108,1.0256397,9.713576513683732,-1.1052233625510015,-31.070133099615347,0.5999259231173805,7.429076113557962,15.462001673794479,7.4199116321293355,15.561663587656362,8.919361237118112,15.831961761834034,2.6311596535890653,7.0,,2.6311576516031168,7.0,,2.6311523694459127,7.0,
5.886466366696739e+18,229.9508068409358,-55.41152266540692,322.96058480436096,1.5825950825977124,14.82,0.153,1.0647594,9.6509047287694,-1.1800980759350816,-31.763457865251965,0.6919385817413551,5.534107155496256,16.896850165971024,5.461462608351255,16.382404157231786,6.643860803564103,16.915148711570186,2.6310692102699327,7.0,,2.6310745014529915,7.0,,2.631069029174373,7.0,
5.879347372530785e+18,221.3671009459843,-58.341965351905415,317.4425716363873,1.2802107632509914,12.8,0.126,1.031789,8.748458302313368,-1.424384275874249,-33.943303291693255,0.2941847075938916,2.824035961034296,11.595111051059675,3.177904302432908,11.742942063871661,4.886496147085889,11.630515601018844,2.6310215804902652,7.0,,2.631020648985477,7.0,,2.6310213553096684,7.0,
5.876688031868274e+18,229.77219238962164,-59.7840154308749,320.53689333609134,-2.058230927027244,15.11,0.141,1.0060376,10.218305413826643,-1.2204110426421753,-32.1317748653798,1.3258802684243496,2.4049977172654824,16.79782027424265,2.7552273020011366,16.508309096867556,4.866892251954304,16.924222946487973,2.631012227027616,7.0,,2.6310134598464603,7.0,,2.631011704640144,7.0,
5.853234722943658e+18,218.0289990457088,-63.18399253463168,314.0041181925238,-2.497196010259812,13.43,0.111,1.0401465,9.72164271110095,-1.4500820698382444,-34.165492016303354,1.2910917446535148,2.233177579405785,12.355124064285082,2.571109507672876,12.428600267938986,4.450088155017694,12.711411002043336,2.630988969044311,7.0,,2.6309888092908897,7.0,,2.630988212011534,7.0,
5.877599934975498e+18,219.4594545889232,-61.554676265850986,315.24934824229865,-1.2540039031428774,13.82,0.132,0.9756931,9.868251429130657,-1.4015618997961874,-33.7448589578402,1.3410291340134528,4.017322449308197,14.517341482855707,4.120128369331081,15.034697654279434,5.41254441007052,14.403941821501164,2.630988485890997,7.0,,2.6309875205112028,7.0,,2.630988707969753,7.0,
5.853544377279655e+18,217.53744016776545,-62.19659107325188,314.16573240672705,-1.4973351390629435,10.01,0.118,0.9494197,7.274060001871972,-1.7334906866567485,-36.529764867454375,-0.5708748413733589,2.271162084297341,7.012342509715918,2.569607282541946,6.918016719817199,3.6708285819208255,8.113558591839487,2.6309841427671006,7.0,,2.630984319447299,7.0,,2.630982253583786,7.0,
5.890995564340234e+18,214.95533812510712,-59.499464428624535,313.9419139166687,1.4696818750220577,9.84,0.128,0.9397741,7.205557692095504,-1.7555684924233954,-36.70748043104877,-0.5983632140691881,2.071665758436986,5.455801776714441,2.3492441743492014,6.065248690998336,3.471989527041113,6.9305642339266855,2.6309851062664307,7.0,,2.630983961448404,7.0,,2.630982473095353,7.0,
5.854237585002134e+18,215.6935648082221,-62.2953272607682,313.328573544974,-1.2815690667199218,13.54,0.151,0.99770486,9.91253677301035,-1.4557023495328016,-34.21390935663812,1.4877062428167553,2.7700281110932736,14.203514182886936,3.250573394662975,14.626060334920496,4.70460303706948,15.059968605464977,2.630981679938632,7.0,,2.630981190625517,7.0,,2.6309807202448843,7.0,
5.878331144574195e+18,217.9168067082768,-61.686484884936334,314.52225214665333,-1.0911246855614263,11.69,0.19,0.97736686,8.333333638159115,-1.565369549700022,-35.146102347057436,0.15538467262069514,3.6626973569574446,20.243321093802876,3.893758077111389,19.847197641406424,5.240062485004718,20.412473480962195,2.6309800343979264,7.0,,2.630980354062421,7.0,,2.6309799027354255,7.0,
5.868726773064636e+18,202.2060503661304,-60.84333946212676,307.47214145305287,1.6984111694948179,11.07,0.12,1.0790974,8.895593765929501,-1.7308871421513397,-36.50874735653909,1.0038203979101072,2.8946000645385443,11.533974873509461,3.312344322820453,11.383203629621793,4.391330094035865,11.534797871928737,2.630976192904927,7.0,,2.630976291078179,7.0,,2.630976192375789,7.0,
5.882784926903518e+18,234.4781447164444,-56.48137175973247,324.4496937593646,-0.7306049912590454,10.9,0.199,1.0404216,6.377431491370023,-1.4580550486492334,-34.234158491623674,-1.9509312874971207,6.298788174943474,14.813068771170473,6.614611000079208,15.249376147434115,6.754241849926608,14.43381558187801,2.630975505048665,7.0,,2.630975300713993,7.0,,2.6309756941003632,7.0,
5.859151474291292e+18,199.60546318152527,-64.00411201012602,305.88395904939995,-1.287137556028286,11.35,0.116,0.9652111,9.31494226376853,-1.7324349444820846,-36.52124376223585,1.415014374846883,1.9271984481327928,10.10756366747726,2.302908749331901,9.245615240048432,3.9877869616788577,10.176688630963854,2.630974800511025,7.0,,2.630975257172344,7.0,,2.6309747666763568,7.0,
5.864121301183824e+18,204.4870572571177,-64.58131398510083,307.89837847302454,-2.1589917662403857,11.78,0.115,0.99803084,9.3344143012891,-1.66945495703246,-36.00911360584487,1.3209254407069884,2.4617846365364007,12.99079125298737,2.7355577180463526,14.275426359607183,4.3085933234739136,14.812280012944012,2.6309753652009054,7.0,,2.630974776836629,7.0,,2.630974564023668,7.0,
5.865152299549772e+18,201.47794905705572,-63.433844383589,306.77512660841796,-0.8196320414943856,11.63,0.112,1.0376242,9.390066056022693,-1.6976778639884529,-36.23954028109426,1.4259962752353914,1.2084799244052649,12.261291440451053,1.7748116305274724,12.410654784014417,3.609498225661928,11.878712135793768,2.630974506954103,7.0,,2.6309744454600144,7.0,,2.630974671543577,7.0,
5.865159545033842e+18,202.23265729632968,-63.23160040524651,307.13872470716564,-0.6664997780933597,12.25,0.116,1.1301616,9.793874325964559,-1.6479317321413203,-35.832366713952766,1.7294110690497695,5.56353062341454,16.53981302996068,6.020492761288498,15.704370513931632,7.017704692624355,16.081945580858697,2.630972869118972,7.0,,2.630973028591064,7.0,,2.630972954092004,7.0,
5.862045113940303e+18,197.96338604394168,-64.16049438594203,305.154730947119,-1.376893574591478,11.51,0.137,1.272438,9.530632943017178,-1.7314767919171956,-36.513508509841834,1.6233843331987705,1.3945193343384545,13.052160975684641,1.9152404528872726,13.579617434740795,3.6842244969667632,14.171129337949768,2.6309729782774083,7.0,,2.630972866381824,7.0,,2.6309727515688848,7.0,
5.862110156977175e+18,197.00049889345465,-63.97074335916243,304.74822271332386,-1.157426049183806,11.8,0.147,0.962217,9.797978194187449,-1.716842983906135,-36.3951538740554,1.8576450506024238,3.397062961024873,14.941367409410503,3.588934484813002,14.450525104510149,4.897597727737152,14.482993357386253,2.630972207199008,7.0,,2.630972268090281,7.0,,2.630972263918587,7.0,
5.607793392275329e+18,106.26305910724982,-29.865827899544065,241.2602259348269,-10.442355231784475,26.97,0.149,1.0582929,31.27178448888528,-2.303046035608939,59.86384783057561,1.5231599894011467,2.648301775639842,7.26303051395406,2.8567251954018804,6.787420802372198,5.585579224333794,7.427471503968804,2.630971119025157,7.0,,2.630971119025157,7.0,,2.630971119025157,7.0,
