older_lookback_gyr,younger_lookback_gyr,R_kpc,delta_surface_density_msun_per_kpc2,delta_SFR_surface_proxy_msun_per_yr_kpc2
11.65,11.18,24.879980796159234,1.17520181503191,2.500429393684911e-09
11.18,10.51,0.001,216773364.75084496,0.3235423354490224
11.18,10.51,0.12602000400080016,199218084.02591348,0.2973404239192739
11.18,10.51,0.2510400080016003,183067228.52102655,0.273234669434368
11.18,10.51,0.37606001200240047,168210172.51834798,0.25105995898260897
11.18,10.51,0.5010800160032006,154544829.19141686,0.23066392416629386
11.18,10.51,0.6261000200040008,141977009.5121261,0.21190598434645688
11.18,10.51,0.7511200240048009,130419827.40132481,0.19465645880794752
11.18,10.51,0.8761400280056011,119793147.99120814,0.17879574327045994
11.18,10.51,1.0011600320064011,110023076.05686736,0.1642135463535334
11.18,10.51,1.1261800360072014,101041481.85489252,0.15080818187297393
11.18,10.51,1.2512000400080014,92785561.77877948,0.13848591310265596
11.18,10.51,1.3762200440088017,85197431.4041856,0.1271603453793815
11.18,10.51,1.5012400480096018,78223748.6519571,0.11675186365963748
11.18,10.51,1.626260052010402,71815364.9435069,0.10718711185598045
11.18,10.51,1.751280056011202,65927002.361784995,0.09839851098773882
11.18,10.51,1.8763000600120023,60516954.96199307,0.09032381337610908
11.18,10.51,2.0013200640128024,55546812.49964002,0.0829056902979702
11.18,10.51,2.1263400680136026,50981204.95978236,0.07609135068624234
11.18,10.51,2.251360072014403,46787566.38065386,0.06983218862784159
11.18,10.51,2.3763800760152027,42935916.56764732,0.06408345756365273
11.18,10.51,2.501400080016003,39398659.390079945,0.0588039692389253
11.18,10.51,2.6264200840168033,36150396.44364865,0.05395581558753531
11.18,10.51,2.7514400880176035,33167754.94625947,0.04950411186008877
11.18,10.51,2.876460092018404,30429228.8142913,0.045416759424315375
11.18,10.51,3.0014800960192036,27915031.94061213,0.041664226777033034
11.18,10.51,3.126500100020004,25606962.76508548,0.03821934741057535
11.18,10.51,3.251520104020804,23488279.293154463,0.03505713327336488
11.18,10.51,3.3765401080216044,21543583.77863106,0.03215460265467323
11.18,10.51,3.5015601120224042,19758716.343301967,0.02949062140791339
11.18,10.51,3.6265801160232045,18120656.85862325,0.02704575650540784
11.18,10.51,3.751600120024005,16617434.463854313,0.024802140990827337
11.18,10.51,3.876620124024805,15238044.14068469,0.022743349463708498
11.18,10.51,4.001640128025605,13972369.806955077,0.020854283293962803
11.18,10.51,4.126660132026406,12811113.431657352,0.019121064823369185
11.18,10.51,4.251680136027206,11745729.710209727,0.01753093986598467
11.18,10.51,4.376700140028006,10768365.87322075,0.016072187870478732
11.18,10.51,4.501720144028806,9871806.233746428,0.014734039154845417
11.18,10.51,4.626740148029606,9049421.107570864,0.013506598668016217
11.18,10.51,4.751760152030406,8295119.7684496865,0.012380775773805504
11.18,10.51,4.876780156031207,7603307.125692127,0.011348219590585266
11.18,10.51,5.001800160032007,6968843.835052112,0.010401259455301662
11.18,10.51,5.126820164032807,6387009.5757786,0.00953285011310239
11.18,10.51,5.251840168033607,5853469.246958192,0.008736521264116707
11.18,10.51,5.376860172034407,5364241.855076889,0.008006331126980432
11.18,10.51,5.501880176035208,4915671.882140156,0.007336823704686801
11.18,10.51,5.6269001800360074,4504402.939813757,0.0067229894624085944
11.18,10.51,5.751920184036808,4127353.5299759842,0.006160229149217888
11.18,10.51,5.876940188037608,3781694.745888508,0.0056443205162515055
11.18,10.51,6.001960192038408,3464829.760976594,0.005171387702950141
11.18,10.51,6.1269801960392085,3174374.964035118,0.004737873080649431
11.18,10.51,6.252000200040008,2908142.610613188,0.004340511359124162
11.18,10.51,6.377020204040808,2664124.870440727,0.003976305776777205
11.18,10.51,6.502040208041609,2440479.1601063507,0.003642506209113957
11.18,10.51,6.627060212042409,2235514.6588325496,0.0033365890430336565
11.18,10.51,6.752080216043209,2047679.91317308,0.003056238676377732
11.18,10.51,6.877100220044009,1875551.4438277325,0.0027993305131757207
11.18,10.51,7.002120224044809,1717823.274576113,0.002563915335188229
11.18,10.51,7.12714022804561,1573297.3096159124,0.002348204939725243
11.18,10.51,7.25216023204641,1440874.491392145,0.002150558942376336
11.18,10.51,7.377180236047209,1319546.6763574285,0.0019694726512797444
11.18,10.51,7.50220024004801,1208389.1710434814,0.0018035659269305697
11.18,10.51,7.62722024404881,1106553.8753813456,0.001651572948330367
11.18,10.51,7.752240248049611,1013262.9844116322,0.0015123328125546751
11.18,10.51,7.8772602520504105,927803.2034029041,0.0013847809006013497
11.18,10.51,8.00228025605121,849520.4349709162,0.0012679409477177857
11.18,10.51,8.12730026005201,777814.9000869743,0.0011609177613238423
11.18,10.51,8.25232026405281,712136.6579012617,0.0010628905341809878
11.18,10.51,8.37734026805361,651981.4921065735,0.0009731067046366771
11.18,10.51,8.50236027205441,596887.1341474727,0.0008908763196230937
11.18,10.51,8.627380276055211,546429.7959566256,0.0008155668596367548
11.18,10.51,8.75240028005601,500220.9870894182,0.0007465984881931617
11.18,10.51,8.87742028405681,457904.5931444621,0.0006834396912603913
11.18,10.51,9.002440288057612,419154.194214675,0.0006256032749472762
11.18,10.51,9.12746029205841,383670.6038235532,0.0005726426922739601
11.18,10.51,9.252480296059211,351179.61037555616,0.0005241486722023228
11.18,10.51,9.377500300060012,321429.9045987458,0.00047974612626678487
11.18,10.51,9.50252030406081,294191.17779170367,0.0004390913101368712
11.18,10.51,9.627540308061612,269252.37691434054,0.0004018692192751352
11.18,10.51,9.752560312062412,246420.1036918494,0.00036779119954007377
11.18,10.51,9.877580316063213,225517.14594039245,0.00033659275513491416
11.18,10.51,10.002600320064012,206381.13027928595,0.0003080315377302776
11.18,10.51,10.127620324064813,188863.28627401614,0.00028188550190151666
11.18,10.51,10.252640328065613,172827.31286338874,0.00025795121322893844
11.18,10.51,10.377660332066412,158148.33866811616,0.00023604229651957642
11.18,10.51,10.502680336067213,144711.9684622919,0.00021598801263028646
11.18,10.51,10.627700340068014,132413.4087182496,0.00019763195331082032
11.18,10.51,10.752720344068813,121156.66571363495,0.0001808308443487089
11.18,10.51,10.877740348069613,110853.81022116024,0.00016545344809128397
11.18,10.51,11.002760352070414,101424.30329019387,0.00015137955714954312
11.18,10.51,11.127780356071213,92794.37807846734,0.0001384990717589065
11.18,10.51,11.252800360072014,84896.47310495774,0.00012671115388799664
11.18,10.51,11.377820364072814,77668.71267428949,0.0001159234517526709
11.18,10.51,11.502840368073615,71054.43057150723,0.00010605138891269737
11.18,10.51,11.627860372074414,65001.733446276005,9.701751260638212e-05
11.18,10.51,11.752880376075215,59463.1005997005,8.875089641746344e-05
11.18,10.51,11.877900380076015,54395.017157170354,8.118659277189607e-05
11.18,10.51,12.002920384076814,49757.63785882027,7.426513113256758e-05
11.18,10.51,12.127940388077615,45514.478927132455,6.793205810019771e-05
11.18,10.51,12.252960392078416,41632.13568054417,6.213751594111071e-05
11.18,10.51,12.377980396079215,38080.02375414774,5.683585634947425e-05
11.18,10.51,12.503000400080015,34830.141965072115,5.198528651503302e-05
11.18,10.51,12.628020404080816,31856.85502219179,4.754754480924149e-05
11.18,10.51,12.753040408081615,29136.694428586132,4.348760362475543e-05
11.18,10.51,12.878060412082416,26648.176061747374,3.977339710708564e-05
11.18,10.51,13.003080416083217,24371.633041905563,3.6375571704336666e-05
11.18,10.51,13.128100420084015,22289.062613910635,3.326725763270245e-05
11.18,10.51,13.253120424084816,20383.985873721587,3.0423859513017298e-05
11.18,10.51,13.378140428085617,18641.319267478582,2.782286457832625e-05
11.18,10.51,13.503160432086418,17047.256880077606,2.544366698519046e-05
11.18,10.51,13.628180436087217,15589.162611782041,2.3267406883256782e-05
11.18,10.51,13.753200440088017,14255.471416293538,2.1276823009393344e-05
11.18,10.51,13.878220444088818,13035.598842410369,1.945611767523936e-05
11.18,10.51,14.003240448089617,11919.858184436065,1.779083311109861e-05
11.18,10.51,14.128260452090418,10899.38460432657,1.6267738215412792e-05
11.18,10.51,14.253280456091218,9966.065641607098,1.4874724838219552e-05
11.18,10.51,14.378300460092017,9112.477575745457,1.3600712799620088e-05
11.18,10.51,14.503320464092818,8331.82715029412,1.2435562910886749e-05
11.18,10.51,14.628340468093619,7617.898209042103,1.1369997326928514e-05
11.18,10.51,14.753360472094418,6965.0028319522535,1.0395526614854112e-05
11.18,10.51,14.878380476095218,6367.93659308173,9.504382974748854e-06
11.18,10.51,15.003400480096019,5821.937594246188,8.689459095889835e-06
11.18,10.51,15.12842048409682,5322.648957130107,7.944252174821058e-06
11.18,10.51,15.253440488097619,4866.084483082697,7.26281266131746e-06
11.18,10.51,15.37846049209842,4448.597214166891,6.63969733457745e-06
11.18,10.51,15.50348049609922,4066.850651334873,6.069926345275931e-06
11.18,10.51,15.628500500100019,3717.7924060502655,5.548943889627263e-06
11.18,10.51,15.75352050410082,3398.630080421335,5.072582209584083e-06
11.18,10.51,15.87854050810162,3106.8091880913976,4.637028638942385e-06
11.18,10.51,16.00356051210242,2839.9929438807053,4.238795438627919e-06
11.18,10.51,16.128580516103224,2596.043764608344,3.874692185982604e-06
11.18,10.51,16.253600520104023,2373.006336752281,3.5418005026153458e-06
11.18,10.51,16.37862052410482,2169.0921187286363,3.237450923475577e-06
11.18,10.51,16.503640528105624,1982.6651566828336,2.9592017263922894e-06
11.18,10.51,16.628660532106423,1812.2291028658701,2.7048195565162244e-06
11.18,10.51,16.753680536107222,1656.4153349987027,2.472261694027915e-06
11.18,10.51,16.878700540108024,1513.9720835765363,2.2596598262336366e-06
11.18,10.51,17.003720544108823,1383.754481896916,2.0653051968610693e-06
11.18,10.51,17.128740548109622,1264.7154607719385,1.8876350160775206e-06
11.18,10.51,17.253760552110425,1155.8974164596982,1.725220024566714e-06
11.18,10.51,17.378780556111224,1056.4245863729143,1.5767531139894246e-06
11.18,10.51,17.503800560112023,965.4960726406952,1.4410389143890975e-06
11.18,10.51,17.628820564112825,882.379458653822,1.3169842666474956e-06
11.18,10.51,17.753840568113624,806.4049683539702,1.2035895050059258e-06
11.18,10.51,17.878860572114423,736.9601222681966,1.0999404809973086e-06
11.18,10.51,18.003880576115225,673.4848481744981,1.0052012659320869e-06
11.18,10.51,18.128900580116024,615.4670078419963,9.186074743910394e-07
11.18,10.51,18.253920584116823,562.4383045476798,8.394601560413132e-07
11.18,10.51,18.378940588117626,513.9705390558097,7.671202075459848e-07
11.18,10.51,18.503960592118425,469.67218447894817,7.010032604163406e-07
11.18,10.51,18.628980596119224,429.1852529421556,6.405750043912771e-07
11.18,10.51,18.754000600120026,392.18242926365645,5.853469093487411e-07
11.18,10.51,18.879020604120825,358.36444896375093,5.348723118861955e-07
11.18,10.51,19.004040608121624,327.45769983522973,4.887428355749698e-07
11.18,10.51,19.129060612122426,299.21202806793565,4.46585116519307e-07
11.18,10.51,19.254080616123225,273.3987315309592,4.0805780825516307e-07
11.18,10.51,19.379100620124028,249.80872429077476,3.72848842225037e-07
11.18,10.51,19.504120624124827,228.25085779388039,3.4067292208041853e-07
11.18,10.51,19.629140628125626,208.55038537862748,3.112692319083993e-07
11.18,10.51,19.75416063212643,190.54755791257708,2.843993401680255e-07
11.18,10.51,19.879180636127227,174.09633938763835,2.59845282668117e-07
11.18,10.51,20.004200640128026,159.06323225355445,2.374078093336634e-07
11.18,10.51,20.12922064412883,145.32620313834292,2.1690478080349693e-07
11.18,10.51,20.254240648129628,132.7737003988439,1.9816970208782677e-07
11.18,10.51,20.379260652130426,121.30375567180523,1.8105038159970933e-07
11.18,10.51,20.50428065613123,110.82316226158609,1.6540770486803897e-07
11.18,10.51,20.629300660132028,101.24672380979943,1.5111451314895442e-07
11.18,10.51,20.754320664132827,92.4965672498115,1.3805457798479333e-07
11.18,10.51,20.87934066813363,84.50151455932948,1.261216635213873e-07
11.18,10.51,21.00436067213443,77.19650829132014,1.1521866909152262e-07
11.18,10.51,21.129380676135227,70.5220862909033,1.0525684521030345e-07
11.18,10.51,21.25440068013603,64.42390139696406,9.615507671188667e-08
11.18,10.51,21.37942068413683,58.85228228514063,8.783922729125469e-08
11.18,10.51,21.504440688137628,53.761831936339256,8.024154020349144e-08
11.18,10.51,21.62946069213843,49.11106051460633,7.330009032030797e-08
11.18,10.51,21.75448069613923,44.86204971239854,6.695828315283365e-08
11.18,10.51,21.879500700140028,40.980145872182966,6.116439682415369e-08
11.18,10.51,22.00452070414083,37.43367942286141,5.587116331770361e-08
11.18,10.51,22.12954070814163,34.193708379542144,5.1035385641107684e-08
11.18,10.51,22.25456071214243,31.233783847346206,4.661758783186002e-08
11.18,10.51,22.37958071614323,28.529735645736555,4.2581694993636654e-08
11.18,10.51,22.50460072014403,26.059476330694988,3.889474079208208e-08
11.18,10.51,22.62962072414483,23.802822039213762,3.552660005852801e-08
11.18,10.51,22.75464072814563,21.741328715171214,3.244974435100182e-08
11.18,10.51,22.87966073214643,19.858142398795884,2.9639018505665505e-08
11.18,10.51,23.004680736147233,18.13786237456562,2.7071436379948693e-08
11.18,10.51,23.12970074014803,16.566416075423618,2.4725994142423313e-08
11.18,10.51,23.25472074414883,15.13094473544095,2.258349960513575e-08
11.18,10.51,23.379740748149633,13.819698869270775,2.0626416222792207e-08
11.18,10.51,23.504760752150432,12.621942735588068,1.8838720500877717e-08
11.18,10.51,23.62978075615123,11.527867013835115,1.7205771662440472e-08
11.18,10.51,23.754800760152033,10.528508989562827,1.5714192521735565e-08
11.18,10.51,23.879820764152832,9.615679603988344,1.435176060296768e-08
11.18,10.51,24.00484076815363,8.781896778572122,1.3107308624734512e-08
11.18,10.51,24.129860772154434,8.020324475886536,1.1970633546099309e-08
11.18,10.51,24.254880776155233,7.324717004199258,1.0932413439103373e-08
11.18,10.51,24.37990078015603,6.689368115405442,9.984131515530512e-09
11.18,10.51,24.504920784156834,6.109064484544675,9.118006693350262e-09
11.18,10.51,24.629940788157633,5.579043194436284,8.32693014094968e-09
11.18,10.51,24.754960792158432,5.094952881247872,7.604407285444586e-09
11.18,10.51,24.879980796159234,4.652818226331695,6.944504815420441e-09
10.51,9.52,0.001,308457250.95724237,0.3115729807648912
10.51,9.52,0.12602000400080016,290069486.4775083,0.29299948129041237
10.51,9.52,0.2510400080016003,272587847.3898783,0.275341259989776
10.51,9.52,0.37606001200240047,255990519.87976873,0.258576282706837
10.51,9.52,0.5010800160032006,240252894.37598813,0.24267969128887684
10.51,9.52,0.6261000200040008,225348195.67763287,0.22762444007841698
10.51,9.52,0.7511200240048009,211248026.32031655,0.21338184476799646
10.51,9.52,0.8761400280056011,197922833.37075222,0.19992205390985068
10.51,9.52,1.0011600320064011,185342307.73354733,0.18721445225610836
10.51,9.52,1.1261800360072014,173475724.0632211,0.1752280041042637
10.51,9.52,1.2512000400080014,162292228.48642713,0.16393154392568393
10.51,9.52,1.3762200440088017,151761080.54386032,0.15329402075137402
10.51,9.52,1.5012400480096018,141851855.04901308,0.14328470206971014
10.51,9.52,1.626260052010402,132534608.92343137,0.13387334234690035
10.51,9.52,1.751280056011202,123780017.49782372,0.1250303207048724
10.51,9.52,1.8763000600120023,115559484.25848508,0.11672675177624753
10.51,9.52,2.0013200640128024,107845227.56284991,0.10893457329580797
10.51,9.52,2.1263400680136026,100610347.44104856,0.10162661357681671
10.51,9.52,2.251360072014403,93828875.23712486,0.09477664165366145
10.51,9.52,2.3763800760152027,87475808.5195739,0.08835940254502411
10.51,9.52,2.501400080016003,81527133.40204315,0.08235063980004356
10.51,9.52,2.6264200840168033,75959836.15776567,0.07672710723006632
10.51,9.52,2.7514400880176035,70751905.78227611,0.07146657149724858
10.51,9.52,2.876460092018404,65882328.95526533,0.06654780702552052
10.51,9.52,3.0014800960192036,61331078.67139834,0.06195058451656397
10.51,9.52,3.126500100020004,57079097.64917357,0.057655654191084406
10.51,9.52,3.251520104020804,53108277.48430218,0.05364472473161835
10.51,9.52,3.3765401080216044,49401434.38770355,0.04990043877545812
10.51,9.52,3.5015601120224042,45942282.236327946,0.04640634569326054
10.51,9.52,3.6265801160232045,42715403.56607221,0.043146872288961816
10.51,9.52,3.751600120024005,39706219.048663,0.040107291968346455
10.51,9.52,3.876620124024805,36900955.91728988,0.037273692845747344
10.51,9.52,4.001640128025605,34286615.73786337,0.03463294518976097
10.51,9.52,4.126660132026406,31850941.86304365,0.03217266854852893
10.51,9.52,4.251680136027206,29582386.853735566,0.02988119884215713
10.51,9.52,4.376700140028006,27470080.106767457,0.027747555663401466
10.51,9.52,4.501720144028806,25503795.88724856,0.025761409987119753
10.51,9.52,4.626740148029606,23673921.928980317,0.023913052453515465
10.51,9.52,4.751760152030406,21971428.735709075,0.02219336235930209
10.51,9.52,4.876780156031207,20387839.689432353,0.02059377746407308
10.51,9.52,5.001800160032007,18915202.0489489,0.019106264695907975
10.51,9.52,5.126820164032807,17546058.901960004,0.017723291820161614
10.51,9.52,5.251840168033607,16273422.116921995,0.016437800118103023
10.51,9.52,5.376860172034407,15090746.32618716,0.015243178107259754
10.51,9.52,5.501880176035208,13991903.959461708,0.01413323632268859
10.51,9.52,5.6269001800360074,12971161.335994916,0.01310218316767163
10.51,9.52,5.751920184036808,12023155.8149617,0.012144601833294643
10.51,9.52,5.876940188037608,11142873.996005798,0.011255428278793733
10.51,9.52,6.001960192038408,10325630.95568953,0.010429930258272251
10.51,9.52,6.1269801960392085,9567050.500487393,0.009663687374229688
10.51,9.52,6.252000200040008,8863046.412819467,0.008952572134161075
10.51,9.52,6.377020204040808,8209804.6633199835,0.008292731983151497
10.51,9.52,6.502040208041609,7603766.559964167,0.007680572282792086
10.51,9.52,6.627060212042409,7041612.80273114,0.0071127402047789275
10.51,9.52,6.752080216043209,6520248.411076746,0.006586109506138126
10.51,9.52,6.877100220044009,6036788.490547848,0.0060977661520685315
10.51,9.52,7.002120224044809,5588544.804321446,0.005644994751839843
10.51,9.52,7.12714022804561,5173013.115238698,0.005225265772968381
10.51,9.52,7.25216023204641,4787861.263971042,0.004836223498960647
10.51,9.52,7.377180236047209,4430917.949258814,0.0044756746962210225
10.51,9.52,7.50220024004801,4100162.17666012,0.004141577956222342
10.51,9.52,7.62722024404881,3793713.3429056904,0.0038320336797027167
10.51,9.52,7.752240248049611,3509821.9237413397,0.0035452746704457967
10.51,9.52,7.8772602520504105,3246860.7340291664,0.0032796573071001674
10.51,9.52,8.00228025605121,3003316.729846686,0.0030336532624713995
10.51,9.52,8.12730026005201,2777783.32335144,0.0028058417407590295
10.51,9.52,8.25232026405281,2568953.18224918,0.0025949022042921002
10.51,9.52,8.37734026805361,2375611.4868024257,0.0023996075624266922
10.51,9.52,8.50236027205441,2196629.6184304664,0.00221881779639441
10.51,9.52,8.627380276055211,2030959.2550713196,0.0020514739950215346
10.51,9.52,8.75240028005601,1877626.8495915215,0.0018965927773651728
10.51,9.52,8.87742028405681,1735728.46863425,0.001753261079428535
10.51,9.52,9.002440288057612,1604424.9703833563,0.0016206312832155111
10.51,9.52,9.12746029205841,1482937.5007857787,0.0014979166674603823
10.51,9.52,9.252480296059211,1370543.2888135053,0.001384387160417682
10.51,9.52,9.377500300060012,1266571.722355489,0.0012793653761166552
10.51,9.52,9.50252030406081,1170400.6873071217,0.0011822229164718397
10.51,9.52,9.627540308061612,1081453.153368603,0.0010923769225945482
10.51,9.52,9.752560312062412,999193.9909720239,0.0010092868595677007
10.51,9.52,9.877580316063213,923127.0046297697,0.00093245151982805
10.51,9.52,10.002600320064012,852792.1688333082,0.0008614062311447555
10.51,9.52,10.127620324064813,787763.0534315123,0.0007957202559914264
10.51,9.52,10.252640328065613,727644.4261815835,0.0007349943698803873
10.51,9.52,10.377660332066412,672070.0208936532,0.0006788586069632859
10.51,9.52,10.502680336067213,620700.4602830762,0.000626970161902097
10.51,9.52,10.627700340068014,573221.3233028052,0.000579011437679601
10.51,9.52,10.752720344068813,529341.3473530575,0.0005346882296495529
10.51,9.52,10.877740348069613,488790.7563577063,0.0004937280367249558
10.51,9.52,11.002760352070414,451319.7062575025,0.00045587849116919435
10.51,9.52,11.127780356071213,416696.84000038984,0.00042090589899029265
10.51,9.52,11.252800360072014,384707.94461010036,0.0003885938834445457
10.51,9.52,11.377820364072814,355154.7033869581,0.00035874212463329094
10.51,9.52,11.502840368073615,327853.5367405871,0.0003311651886268556
10.51,9.52,11.627860372074414,302634.52557423833,0.00030569143997397806
10.51,9.52,11.752880376075215,279340.41153584584,0.00028216203185438965
10.51,9.52,11.877900380076015,257825.66882288555,0.00026042996850796513
10.51,9.52,12.002920384076814,237955.64257773967,0.0002403592349270097
10.51,9.52,12.127940388077615,219605.7492387584,0.00022182398913005895
10.51,9.52,12.252960392078416,202660.73452055146,0.00020470781264702163
10.51,9.52,12.377980396079215,187013.9849863571,0.00018890301513773439
10.51,9.52,12.503000400080015,172566.88944660727,0.00017430998934000728
10.51,9.52,12.628020404080816,159228.24667204815,0.00016083661280004858
10.51,9.52,12.753040408081615,146913.71614789194,0.00014839769307867869
10.51,9.52,12.878060412082416,135545.30881840776,0.00013691445335192701
10.51,9.52,13.003080416083217,125050.91497997446,0.0001263140555353277
10.51,9.52,13.128100420084015,115363.86667571552,0.00011652915825829847
10.51,9.52,13.253120424084816,106422.53212725179,0.00010749750719924421
10.51,9.52,13.378140428085617,98169.93990956288,9.91615554642049e-05
10.51,9.52,13.503160432086418,90553.43073417257,9.146811185269953e-05
10.51,9.52,13.628180436087217,83524.33485456542,8.436801500461152e-05
10.51,9.52,13.753200440088017,77037.67324650087,7.781583156212207e-05
10.51,9.52,13.878220444088818,71051.8808454031,7.176957661151825e-05
10.51,9.52,14.003240448089617,65528.55024376306,6.619045479167984e-05
10.51,9.52,14.128260452090418,60432.19436412651,6.104262056982474e-05
10.51,9.52,14.253280456091218,55730.02672820825,5.629295629111943e-05
10.51,9.52,14.378300460092017,51391.75804049671,5.191086670757242e-05
10.51,9.52,14.503320464092818,47389.40789584308,4.786808878367986e-05
10.51,9.52,14.628340468093619,43697.130505391244,4.4138515662011345e-05
10.51,9.52,14.753360472094418,40291.05341422334,4.069803375174074e-05
10.51,9.52,14.878380476095218,37149.12825763556,3.7524371977409644e-05
10.51,9.52,15.003400480096019,34250.9926714012,3.4596962294344644e-05
10.51,9.52,15.12842048409682,31577.842535042,3.189681064145656e-05
10.51,9.52,15.253440488097619,29112.313786344006,2.9406377561963637e-05
10.51,9.52,15.37846049209842,26838.373100421217,2.710946777820324e-05
10.51,9.52,15.50348049609922,24741.216777814465,2.4991128058398445e-05
10.51,9.52,15.628500500100019,22807.1772336938,2.3037552761306863e-05
10.51,9.52,15.75352050410082,21023.636524441503,2.1235996489334847e-05
10.51,9.52,15.87854050810162,19378.94638896884,1.9574693322190745e-05
10.51,9.52,16.00356051210242,17862.354320270664,1.8042782141687535e-05
10.51,9.52,16.128580516103224,16463.93521815337,1.6630237594094306e-05
10.51,9.52,16.253600520104023,15174.528206970721,1.532780626966739e-05
10.51,9.52,16.37862052410482,13985.678232740935,1.4126947709839324e-05
10.51,9.52,16.503640528105624,12889.582082365421,1.301977988117719e-05
10.51,9.52,16.628660532106423,11879.038493975051,1.1999028781792979e-05
10.51,9.52,16.753680536107222,10947.40205183616,1.1057981870541572e-05
10.51,9.52,16.878700540108024,10088.540581891675,1.0190445032213811e-05
10.51,9.52,17.003720544108823,9296.795785013739,9.390702813145189e-06
10.51,9.52,17.128740548109622,8566.946864520785,8.653481681334125e-06
10.51,9.52,17.253760552110425,7894.176922571938,7.973916083405996e-06
10.51,9.52,17.378780556111224,7274.041916795308,7.347517087672026e-06
10.51,9.52,17.503800560112023,6702.441984025996,6.770143418208075e-06
10.51,9.52,17.628820564112825,6175.594952417181,6.237974699411292e-06
10.51,9.52,17.753840568113624,5690.011876516545,5.747486743956105e-06
10.51,9.52,17.878860572114423,5242.47444225399,5.2954287295494835e-06
10.51,9.52,18.003880576115225,4830.014100230543,4.8788021214449915e-06
10.51,9.52,18.128900580116024,4449.892796299495,4.4948412083833274e-06
10.51,9.52,18.253920584116823,4099.58517825016,4.140995129545616e-06
10.51,9.52,18.378940588117626,3776.7621664987355,3.814911279291651e-06
10.51,9.52,18.503960592118425,3479.275785111546,3.514419984961157e-06
10.51,9.52,18.628980596119224,3205.1451572829956,3.237520360891914e-06
10.51,9.52,18.754000600120026,2952.543576609204,2.9823672491002054e-06
10.51,9.52,18.879020604120825,2719.7865721803637,2.7472591638185486e-06
10.51,9.52,19.004040608121624,2505.3208916993713,2.5306271633326975e-06
10.51,9.52,19.129060612122426,2307.7143325591305,2.3310245783425556e-06
10.51,9.52,19.254080616123225,2125.6463561071923,2.147117531421406e-06
10.51,9.52,19.379100620124028,1957.8994252282357,1.9776761870992276e-06
10.51,9.52,19.504120624124827,1803.351009909636,1.8215666766763997e-06
10.51,9.52,19.629140628125626,1660.9662096504273,1.6777436461115424e-06
10.51,9.52,19.75416063212643,1529.7909454549317,1.5452433792474054e-06
10.51,9.52,19.879180636127227,1408.9456777416156,1.4231774522642577e-06
10.51,9.52,20.004200640128026,1297.6196098175453,1.3107268786035807e-06
10.51,9.52,20.12922064412883,1195.0653396388839,1.207136706705943e-06
10.51,9.52,20.254240648129628,1100.5939254166547,1.1117110357743984e-06
10.51,9.52,20.379260652130426,1013.5703332518524,1.0238084174261132e-06
10.51,9.52,20.50428065613123,933.4092374107863,9.428376135462485e-07
10.51,9.52,20.629300660132028,859.5711460950004,8.682536829242426e-07
10.51,9.52,20.754320664132827,791.5588276338067,7.995543713472793e-07
10.51,9.52,20.87934066813363,728.9140139445717,7.362767817621935e-07
10.51,9.52,21.00436067213443,671.2143598772939,6.779943029063573e-07
10.51,9.52,21.129380676135227,618.0706386974545,6.243137764620751e-07
10.51,9.52,21.25440068013603,569.124155474127,5.748728843172998e-07
10.51,9.52,21.37942068413683,524.0443615384072,5.293377389276839e-07
10.51,9.52,21.504440688137628,482.52665446901705,4.874006610798151e-07
10.51,9.52,21.62946069213843,444.2903492554571,4.4877813056106765e-07
10.51,9.52,21.75448069613923,409.07680739163965,4.1320889635519146e-07
10.51,9.52,21.879500700140028,376.6477116714868,3.804522340116027e-07
10.51,9.52,22.00452070414083,346.78347539884004,3.5028633878670705e-07
10.51,9.52,22.12954070814163,319.281775593022,3.225068440333555e-07
10.51,9.52,22.25456071214243,293.95620057399657,2.96925455125249e-07
10.51,9.52,22.37958071614323,270.63500305235124,2.7336868995186987e-07
10.51,9.52,22.50460072014403,249.1599505338003,2.5167671771090934e-07
10.51,9.52,22.62962072414483,229.38526548003105,2.3170228836366767e-07
10.51,9.52,22.75464072814563,211.17664825137223,2.1330974570845674e-07
10.51,9.52,22.87966073214643,194.4103763956547,1.9637411757136833e-07
10.51,9.52,23.004680736147233,178.97247434517044,1.8078027711633374e-07
10.51,9.52,23.12970074014803,164.75794804298334,1.6642216974038717e-07
10.51,9.52,23.25472074414883,151.6700794438613,1.5320210044834472e-07
10.51,9.52,23.379740748149633,139.61977622653694,1.4103007699650194e-07
10.51,9.52,23.504760752150432,128.52497241530432,1.2982320445990332e-07
10.51,9.52,23.62978075615123,118.3100759424479,1.195051272145938e-07
10.51,9.52,23.754800760152033,108.90545949079316,1.1000551463716478e-07
10.51,9.52,23.879820764152832,100.24699123973569,1.0125958711084411e-07
10.51,9.52,24.00484076815363,92.2756024002503,9.3207679192172e-08
10.51,9.52,24.129860772154434,84.93688866630481,8.579483703667151e-08
10.51,9.52,24.254880776155233,78.18074293334173,7.897044740741588e-08
10.51,9.52,24.37990078015603,71.96101684046272,7.268789579844718e-08
10.51,9.52,24.504920784156834,66.23520888301755,6.690425139698741e-08
10.51,9.52,24.629940788157633,60.96417701765499,6.157997678551008e-08
10.51,9.52,24.754960792158432,56.111873843663375,5.667866044814481e-08
10.51,9.52,24.879980796159234,51.645102593694816,5.216677029666142e-08
9.52,7.93,0.001,195705374.57829,0.12308514124420755
