source_id,x,y,z,R,phi,U,V,eU,eV,Dist,e_mu,ruwe,rv_kms,rv_error_kms,rv_source,rv_epochs
2031070522276352512,-5.649626735035266,6.62328533439966,0.0869505709010811,8.705526455424673,2.277026353254936,-6.488857077805693,-15.459548049650067,1.3040362457731747,5.549016651040936,7.08,0.125,1.0276207,-39.072166,1.7059542,gaia_source_rvs,20.0
2030824197297134848,-6.545536986389143,4.289712145672973,-0.016273847460989425,7.825962224092478,2.5614555406038346,10.875414666593878,-32.46846425729427,1.6114838029425957,3.6063002803789423,4.58,0.134,1.1625828,-38.18191,3.102209,gaia_vari_cepheid,30.0
2031102786072941824,-5.705235699887405,6.580129880136946,0.07917056092259672,8.709065600323653,2.2851001743244543,-4.30262566695123,-13.37722797669511,0.6732482840160603,5.8782787366188565,7.02,0.13,1.1494758,-38.429962,0.4050006,gaia_vari_cepheid,16.0
2054792416902205440,-7.565215435277123,1.5748489188912287,-0.011235173892206577,7.7273950138120995,2.936354059239929,8.273720331336836,22.417310379232987,0.2485131812440666,1.0831744383909538,1.68,0.03,0.8781827,22.485022,1.1513886,gaia_source_rvs,24.0
2034137060207366272,-6.670887720874028,3.983234694872782,0.09809439105206702,7.769613994204998,2.6033029705199056,17.727082462141222,7.3100496051393975,0.9162334857436824,4.7481903628542925,4.25,0.077,1.2591871,1.6202836,4.4200945,gaia_source_rvs,18.0
2055076881193162496,-6.333521375680993,4.989606697273286,0.023861809812800668,8.062857310512353,2.4743294274211225,18.192711432864872,6.344944207693516,1.1243560041287275,5.047780097973601,5.31,0.144,1.0022186,-10.840181,2.2085495,gaia_vari_cepheid,19.0
2034428980559814400,-6.912291681425678,3.441801969569637,0.138473359525971,7.721772923807075,2.679606522387409,26.931603986603797,6.385162299254546,0.5420084905608988,3.3084103199427393,3.66,0.042,1.0113219,2.1193445,3.27952,gaia_source_rvs,19.0
2054832033681200384,-7.023467593194258,3.143960871271476,-0.03965481844336744,7.695036516660337,2.720705903622848,6.5390538568361185,-26.74182221211524,0.3578197647846596,1.9921975919597268,3.34,0.069,1.047909,-26.995056,1.9131904,gaia_vari_cepheid,22.0
2054948959874129408,-6.114923607511429,5.845057242616783,-0.09388541528113997,8.45913617901778,2.378754775397812,30.04415026909569,-4.072241152048974,2.367048472714692,6.777061847413295,6.19,0.111,1.2486999,-38.083572,4.6935544,gaia_source_rvs,16.0
2054961363740203520,-6.243593804758202,5.4876774210443955,-0.07887426874000264,8.312464560902228,2.4205415485306934,36.28181662830259,-22.871559269882965,1.919025344989765,4.929663300525574,5.81,0.113,1.0715997,-52.89043,1.9130073,gaia_source_rvs,18.0
2055014277739104896,-7.663068976210451,1.4080901394967218,-0.011297155735320922,7.791363422091604,2.9598696381696965,6.566520267831735,-12.66717631435776,0.5981367488907526,3.7467432963524208,1.49,0.039,1.2079984,-14.342799,3.731766,gaia_source_rvs,21.0
2058374144759464064,-7.2775149544829025,2.543707146375312,0.07203598417292173,7.709258716585085,2.8053369289743837,2.2337527140940105,-5.721809957952672,0.45081004618447196,2.014539531724388,2.69,0.124,1.0073757,-6.3548365,1.9461302,gaia_vari_cepheid,14.0
2055275720987014528,-6.943501781416467,3.5188297868366716,0.030065380715392605,7.784239208635785,2.672535543536873,14.149756025811836,-0.2138632848289035,0.2844519990313607,1.6734631663290505,3.72,0.054,1.0919257,-4.7890997,1.6278764,gaia_source_rvs,17.0
2058494747452777856,-5.664170478477985,7.2617939850991675,0.26895575425475643,9.209586260591948,2.2332201522824033,-0.8210623638322907,-46.79561388652792,2.303589543734397,6.103620400708865,7.68,0.112,1.0236529,-79.58928,3.6750765,gaia_source_rvs,22.0
2058546110935628800,-4.436373020486494,10.874893105402226,0.44786680120698547,11.74498640402897,1.9581341856328847,9.81375103502122,-7.105960406905041,4.132585324044487,11.035865830498437,11.5,0.112,0.9683302,-98.26435,4.8630238,gaia_source_rvs,17.0
2055255306992598656,-7.035046975697194,3.328207674433797,0.009691390890518677,7.782599326345039,2.6997041724329893,3.7674687662298036,-8.845910547193114,0.27086251334208683,0.4815044588176526,3.51,0.042,1.035064,-11.685385,0.38930357,gaia_vari_cepheid,24.0
2055310183805791360,-6.6340252396466965,4.533127296836855,0.03685384217298109,8.034894770287712,2.5421528370451587,-1.414931921680866,-8.605437989199288,1.1795431406280197,3.254172321614547,4.78,0.118,1.111888,-18.041952,2.3976262,gaia_source_rvs,24.0
2055324236938822272,-6.61536073894208,4.611209348163858,0.040662222295427757,8.063885500112837,2.532852133868641,7.250949774669393,-7.60707559621892,0.6307366060442072,3.0979842291940547,4.86,0.143,0.9660388,-20.38678,1.3930384,gaia_source_rvs,21.0
2059598687167348352,-5.779318141931938,7.143766137072253,0.4505637098223831,9.188792782887415,2.251001991238111,106.13587139216033,-38.42223946381006,3.7372221145968836,9.247500918756607,7.54,0.084,1.2250153,-129.27762,3.616917,gaia_source_rvs,19.0
2058712656900550272,-7.121007092089014,3.1246347661199847,0.04948855633397347,7.776379905021856,2.728099021365909,12.440449805990903,-13.310974163286147,1.0222199442251256,3.975358340570525,3.29,0.113,1.2944666,-16.6914,3.8034434,gaia_source_rvs,21.0
1857884212378132096,-7.96584062719349,0.571488970310419,-0.10213998213491851,7.986314327712931,3.0699729045804847,-1.8513462526100755,7.338784306110313,0.3693154393779866,0.7900833225705686,0.61,0.05,1.1997378,1.1540384,0.7947459,gaia_vari_cepheid,29.0
2058788351406525824,-6.135598546067827,6.252259473505838,0.13335044042157834,8.759926828607254,2.3467774078621875,21.755261823769874,-14.649634868973891,1.9906354578158494,7.142881641852404,6.57,0.13,1.0355327,-53.301537,2.7984512,gaia_source_rvs,20.0
2055722599436380416,-6.6511917275212395,4.654573089405409,0.03057350774777284,8.118091034280411,2.5309939542981175,6.000740258561656,-17.495548839187734,1.0905941271958672,3.866067422493936,4.89,0.065,1.0688837,-30.982649,3.657046,gaia_source_rvs,19.0
2055676218106967936,-6.717512328353201,4.518350177362747,-0.004301132854168059,8.095706282150509,2.549478082418442,-0.771268612357202,-18.65222959479385,0.4800692749265972,2.003078102122862,4.74,0.113,1.0070963,-29.487446,1.0255452,gaia_source_rvs,25.0
2055563964829548928,-6.823389614041025,4.184608827304131,-0.029979152092726006,8.00434862200258,2.5914698414441717,4.819950729952195,-6.4870067681656565,0.7490924925318118,2.262304619347913,4.39,0.112,1.0143824,-16.540062,1.7295332,gaia_source_rvs,24.0
2059001995949587840,-6.404340984992669,5.518348685185847,0.1623721495839307,8.4538604000391,2.4303695994819394,8.217620638018259,2.0403357115042127,0.49623172827168516,2.266982677298194,5.79,0.065,1.0281863,-23.555145,0.9259146,gaia_vari_cepheid,20.0
2073071522843025664,-7.362329878493902,2.4987538200872255,0.3301660589649516,7.774810087273164,2.814394622805029,-11.375240274621685,26.524549785019445,0.620109388279095,0.7173543946553176,2.64,0.044,0.9553253,20.262384,0.70903695,gaia_vari_cepheid,29.0
2059756952458853120,-6.154133316642257,6.3828733155669735,0.41225770140768286,8.866477803591636,2.337951329827419,12.841892737030234,24.67957870955499,1.9894913606234013,6.2042319175338605,6.7,0.107,1.0026572,-18.079813,4.1264834,gaia_source_rvs,17.0
2055826919912860032,-5.608038366370496,8.17383232002604,0.027987599676976,9.91270039467479,2.172130060151393,16.36315232304765,-38.10572011399853,3.5071138412839757,8.938395850257484,8.56,0.13,1.0397023,-95.844986,4.986032,gaia_vari_cepheid,23.0
2058874388200159872,-7.013308896065415,3.6987454655111476,0.06968360071380003,7.928885148005965,2.6562742958736005,-20.37940361645131,1.4412683764415135,0.800986091659328,0.3662071538691004,3.87,0.056,0.99664867,-1.6354042,0.3220811,gaia_vari_cepheid,22.0
2058857380129393152,-6.48182281025986,5.429046069662235,0.076562147544251,8.455091257350212,2.444353293074216,5.682973592400265,-8.507706412545417,1.9509481540725797,5.599876059220438,5.68,0.118,0.9853774,-31.971886,4.127625,gaia_source_rvs,17.0
2055835819085546752,-7.061947820479853,3.5468517073560326,0.01495828419680217,7.902611217385969,2.6761479751486403,-0.1672242132709699,-20.394750454441322,0.5316500533779366,1.5867664459226136,3.71,0.111,1.100379,-26.005186,1.3862828,gaia_source_rvs,26.0
2055855953892449792,-6.2729348762790424,6.128836160935381,0.05133449290084207,8.769968338005965,2.367813171968533,-2.9207479984360796,-8.68541512208634,1.0772831791626802,5.039609966240787,6.41,0.122,0.9793868,-36.54573,1.7572162,gaia_source_rvs,24.0
2055809495218465152,-7.61574561981387,1.7607293932268666,0.003001191408566857,7.816632864724247,2.914388718628564,11.619867689692539,-6.230983159855526,0.1767775407323372,0.5086559414706736,1.84,0.044,1.317636,-8.641617,0.54429257,gaia_vari_cepheid,20.0
2055881689337758336,-7.065934320286684,3.5793257099607825,0.03436325965349312,7.920795437113087,2.6727101490277696,-16.380058593486638,-3.5308870047333016,0.9664302138611851,3.6117187087056406,3.74,0.053,0.99432325,-7.1332173,3.762705,gaia_source_rvs,24.0
2058895313281315840,-7.252708237691874,3.0298036560180206,0.033079516121499446,7.860120035667632,2.745880597699278,8.643058004995154,-24.94488425180694,0.3689232806486148,1.8071502991455066,3.16,0.057,1.1659628,-30.280369,1.8245376,gaia_source_rvs,19.0
2057392418305405824,-7.504474866731244,2.207523906165527,0.017243167817637402,7.822423206506615,2.855501301881879,2.7515274591637606,3.8067629660700106,0.2654657787362633,1.5766743310436264,2.3,0.053,0.9765701,0.4885213,1.6068351,gaia_source_rvs,26.0
2057125408779118464,-6.879715593973181,4.347659876526886,-0.06616478005061227,8.138343385230161,2.5780087369062095,2.43154938218718,-13.73888108291493,0.9951810843216384,3.6006488481151653,4.53,0.097,1.0309001,-26.715267,3.234907,gaia_source_rvs,24.0
2072329902270080128,-4.605215269977263,12.140488940765902,1.0443179118399732,12.984586223815178,1.9333551258213404,30.375576788160707,7.2093267246927155,1.8562178002489718,12.089275175115223,12.69,0.11,1.0144302,-122.22809,1.8432273,gaia_vari_cepheid,17.0
2056068193989793792,-7.6965169857364355,1.5740543878463922,-0.0739205454894939,7.855827195631784,2.939859389262295,-13.141309720981974,-18.876231481743133,0.3239074163795752,1.5124848162325748,1.64,0.035,1.0316485,-23.545715,1.5306222,gaia_vari_cepheid,14.0
2060021625508894592,-7.513866669426673,2.239608417462664,0.09710176455323188,7.840538131371513,2.851913529999595,-10.600767284919169,-10.32475069562912,0.31282805725455126,4.120079010855093,2.33,0.035,0.9197293,-14.008195,3.9969807,gaia_vari_cepheid,13.0
2060526198257651072,-6.632901460073095,5.441099421991247,0.12941420864430214,8.57909929415864,2.454583899678241,-14.622453391283596,-28.777580505008785,1.161905218894841,3.0268090552790383,5.65,0.115,0.9822263,-45.687542,2.1594732,gaia_source_rvs,17.0
2060460704279873536,-7.256733932200549,3.218116897989362,0.04295234955403831,7.9382909830690584,2.724185427128209,-7.17486701697251,3.2777110023530724,0.4849862384091343,1.0298870408793435,3.34,0.043,1.0872109,-2.463,1.0,veloce_dr1_vgamma,16.0
2057541745728763776,-7.23313301655537,3.37773432955321,0.021905386891384823,7.982938208217928,2.7047075587546443,14.606058994529985,8.609953805371504,0.27071560177583043,0.9837954503148145,3.5,0.057,1.1367574,-2.1420584,0.70698327,gaia_vari_cepheid,24.0
2060907591353171840,-7.282765357066907,3.2648244284048817,0.12051627998424225,7.981087005815883,2.7201578390044356,27.522865516729908,1.5804587390774998,0.5788207754249358,1.099276175258307,3.38,0.062,0.97698164,-11.137692,0.7174078,gaia_vari_cepheid,22.0
2073922579215436288,-4.731336590028644,12.992613068398807,0.9779499128991586,13.827275229533523,1.9200261065470219,-1.8373516425145577,7.727241085793565,1.782805533890541,11.405667124448108,13.47,0.12,1.3459067,-106.04958,1.9060643,gaia_vari_cepheid,20.0
2061246206571925504,-7.000717012807524,4.555966389985306,0.11650961406484311,8.352656370286548,2.564665307064287,8.544629538492165,-3.6178811227390497,0.722347851352158,2.2454174044214694,4.7,0.05,0.9991342,-25.370451,2.0274415,gaia_source_rvs,16.0
2061051627363169536,-6.00372758649587,8.532648790392368,0.17111193516803697,10.433160609951132,2.1839465351606195,-2.1762824785680186,-18.438128418119675,2.408138939914475,8.825984162855056,8.8,0.139,1.0320191,-78.60281,3.4200892,gaia_vari_cepheid,27.0
2061265104428264704,-6.001344388367386,8.602064750507704,0.2598011320096511,10.488643975257997,2.1799522754588168,12.406537461078129,1.4053932460892042,2.1217698538827148,9.327641393393819,8.87,0.125,1.0254406,-74.31962,3.0237622,gaia_vari_cepheid,19.0
2061341073812605952,-6.11526828935499,8.422838473038816,0.2963031550985215,10.408684556354542,2.1987820329672876,9.177463284551264,-10.53350546660198,3.387946481642153,8.765710035592138,8.67,0.111,1.0371844,-79.56894,4.867165,gaia_source_rvs,26.0
2058098648362796288,-7.276706978265613,3.615983264319989,0.026177807146189943,8.125626093746975,2.680407446541843,5.847438378466312,-43.22145828890575,1.9327548170551296,4.8363954711926835,3.72,0.131,1.0929437,-55.61025,4.7081537,gaia_source_rvs,17.0
2074102933481447808,-5.180572888368604,12.374780681451067,0.9355089979053618,13.415421438244659,1.9672673237125997,4.3652448824360786,-5.511290212948865,1.8409789391977391,10.795775229370363,12.76,0.114,1.0843164,-115.15052,2.1063733,gaia_source_rvs,21.0
1853025642297186688,-8.015250444157452,0.5636843807625027,-0.10496708208918662,8.035046967111134,3.071381767494356,-3.894993114375737,5.951211324600791,0.22725992496458497,0.07554023684401062,0.59,0.033,1.0138893,-1.0395497,0.031037921,gaia_vari_cepheid,57.0
2061125500797555712,-6.884070844758337,5.362199807684782,0.07138850480628428,8.72603106648071,2.479832820910218,-4.659745310205585,-2.451779571456825,2.1070876066903512,6.190303158531357,5.51,0.173,0.97011197,-29.143698,4.1667776,gaia_source_rvs,19.0
2061129486527124864,-7.630442209976625,2.2198882101925177,0.02912129317116779,7.946795076352775,2.858481981840121,-22.247949731095282,2.622459532609355,0.6619084048461081,2.7825058105593246,2.28,0.043,1.2312119,-3.0064468,2.9165812,gaia_source_rvs,31.0
1870258975238302208,-7.90087414150881,1.0682814041492334,-0.07642724117305577,7.972768487696958,3.007197166660006,21.553762482879897,25.392931344159166,0.4993208982698021,4.714992661991798,1.1,0.066,1.277353,19.098057,4.347135,gaia_source_rvs,22.0
2063862597552413056,-7.529693314908753,2.6788644679370703,-0.032011081262287085,7.992033299114646,2.799783795379725,17.507360492784503,-11.291669484037527,0.7985461679305511,1.6078901615642778,2.75,0.125,1.0465542,-21.035051,1.1197294,gaia_source_rvs,30.0
2061458790263462400,-5.100635579039773,13.215462823854846,0.45028117955163655,14.165625328902918,1.9391406795837314,-20.86240329125824,13.082466088254591,3.111647845080271,11.681109622067304,13.57,0.13,0.9724777,-90.77876,3.3995626,gaia_source_rvs,27.0
2062137223303117184,-6.893988514087347,5.4529111117437665,0.22504547719563178,8.789841706478388,2.472384521235639,8.722437501081581,-8.32551779748178,1.0325564430633398,4.458478147630776,5.6,0.113,1.0655129,-42.025036,2.340297,gaia_source_rvs,19.0
2062422374771153920,-6.083547556921,9.05240735681799,0.5286663374867734,10.906678221671893,2.1625072538203773,3.4065986122189655,-21.534735284995833,2.6405215458520863,7.616703662404673,9.3,0.11,1.0845602,-92.62151,3.9783895,gaia_source_rvs,9.0
2078709577944648192,-7.69273242323034,2.014410689210737,0.323552881838258,7.952105542573351,2.885484160431935,-12.977748144612681,3.0574550390462605,0.4640319309818784,0.9925826594915597,2.09,0.042,1.0450528,-4.071,1.0,veloce_dr1_vgamma,216.0
2063816658582331776,-7.212024756187952,4.185048114504319,-0.09287785684985989,8.33834089040404,2.615793725686749,18.359047367396734,-21.074331370680994,1.2131239843286732,3.3495713923382238,4.29,0.118,1.0839205,-43.909664,1.9279226,gaia_source_rvs,25.0
2062267687221984128,-7.745389517375658,1.844660344145879,0.08046715185955139,7.962024275342115,2.907785940816644,3.8552833970705365,-3.187588164068785,0.318122807531972,1.0081359637876872,1.89,0.117,1.0943847,-10.2,1.0,melnik2015_hrv,
2067251361107786880,-7.845067614125508,1.427580195164322,0.03064275681828493,7.97389936504257,2.961590563958704,-1.5629910491039403,-14.158938430673402,0.4255538430884744,3.8941451145819634,1.46,0.086,1.01625,-21.738638,4.008966,gaia_source_rvs,22.0
1865228537734352896,-4.91055527079605,15.23722801194021,-2.75226945778308,16.008955948324623,1.8825602547732703,-3.0516287506739204,-52.5617961861993,3.046087719589108,9.084712112197582,15.82,0.111,1.0634671,-156.46066,3.276458,gaia_source_rvs,36.0
2063178250344063872,-7.746733047730183,1.9170384578595054,-0.05727589569068387,7.98040784432145,2.8990021237294896,-6.010351804816979,1.8484630597750424,0.8992137172694636,2.062345729029688,1.96,0.113,1.0658356,-5.350361,2.138644,gaia_source_rvs,22.0
2074655609859721472,-6.506656275138419,8.055008520707052,0.5657367649658737,10.354696429710597,2.250261810240609,32.28274491041465,4.589261619368244,1.6863596929065046,9.700764251041665,8.24,0.116,1.001197,-85.75745,1.8439428,gaia_source_rvs,27.0
2063349022550766720,-7.661812721661782,2.520949341042301,-0.10122119352465736,8.065888652958206,2.823722076390972,-2.669320733226802,-4.715162840991155,0.43662671072968917,0.4949434801182207,2.57,0.072,1.1063489,-14.012911,0.42650503,gaia_vari_cepheid,23.0
2068663855595724672,-7.734587649831612,2.145238120062416,0.15208625250446445,8.02657415742835,2.8710369507460096,11.06033735187291,6.361317567952398,0.30660563845257255,1.378447414853768,2.19,0.077,1.0243468,-4.433142,1.36724,gaia_vari_cepheid,17.0
2064520552179716096,-7.308634853312623,4.8970518725512076,-0.10354480885264766,8.797571281979664,2.551260738628105,9.926099193141702,-12.653305985163257,1.6955582822066197,4.8359521175165,4.97,0.112,0.96553236,-45.911583,3.2209864,gaia_source_rvs,27.0
2066169128129884288,-7.824347669726743,2.195495666917063,-0.040873969446872445,8.126537865549505,2.8680295873100445,-5.897365935726364,19.77047632901065,0.5695233320155911,1.6025781352624164,2.22,0.052,1.1877148,9.111322,1.6297076,gaia_vari_cepheid,22.0
1873250780732545920,-7.768328404450262,2.778681442751092,-0.16584074089888762,8.250333130224382,2.798080346523181,-16.655211683075123,-6.219708279700029,0.720277618568191,1.0336249590447006,2.81,0.066,0.9978818,-16.962,1.0,veloce_dr1_vgamma,48.0
2069600708216959104,-7.696731844720439,3.5708778584526697,0.06364621049004077,8.484742174605026,2.7072008867648694,1.7916858889580893,-19.06086436678052,1.5125496876483695,4.100751674495253,3.6,0.12,0.95197165,-40.507557,3.624062,gaia_source_rvs,22.0
2069606682514776832,-7.87040133324194,2.2120976209753667,0.04223878867225666,8.175365009039131,2.867596264558268,4.365086543802643,-0.9238460968948345,0.3827576367887952,1.466362963904914,2.23,0.085,1.0392851,-14.320659,1.400815,gaia_source_rvs,21.0
1873112207907294848,-7.883815462705536,2.1364346379500794,-0.1688382283226127,8.168163760125516,2.8769583772100207,-2.266697209461937,1.5740505819015311,0.5904066003194989,3.6833745044595796,2.16,0.045,1.0733646,-9.9962845,3.780109,gaia_vari_cepheid,17.0
2065869957888142720,-7.930306649203479,1.7659533438025083,-0.03379929454106529,8.124552588474529,2.9224835910286804,-1.6202954102911098,-10.63210593823726,0.32569430314503905,1.3882187747408554,1.78,0.05,0.9961993,-21.446402,1.4437233,gaia_source_rvs,25.0
2065622468992684288,-7.902577308949965,2.0025888043439664,-0.08842023751273004,8.15236714354884,2.8934075564644632,-10.817257704220214,-22.796477077049218,0.7867010471051984,1.281862449469386,2.02,0.107,1.0949714,-33.151184,1.3308058,gaia_vari_cepheid,29.0
2066900067144378752,-7.892808133042418,2.154704442829776,0.006936044918789237,8.181636233723111,2.8750905699122438,-3.950338678886241,-6.957712183786754,0.6710762030123599,3.9566442008038596,2.17,0.05,1.1500902,-19.122366,4.3227067,gaia_source_rvs,17.0
2066994242887955584,-7.804874357025043,2.9598040157323853,0.03465064321907179,8.34724526658302,2.7791229683940495,3.8730669326836678,-0.6980200074920049,0.32018573595222544,0.5685900390893566,2.98,0.039,1.3283137,-19.31592,0.4193357,gaia_vari_cepheid,27.0
2066760837184240896,-7.842119369040353,2.782820914665531,-0.027942737982991687,8.32123358892044,2.800598592156199,-12.816539033429354,-5.35161309967603,0.5372094896870412,0.6415976242791842,2.8,0.052,0.9982666,-19.137016,0.5755338,gaia_vari_cepheid,23.0
1965135696153566336,-7.7066304955296285,4.024813203878499,-0.49520330738173685,8.694324293511368,2.6603013049710693,19.032371943503797,-11.244972772702624,0.6061672730525827,1.5720995973995235,4.08,0.041,0.9904753,-41.821007,1.442332,gaia_source_rvs,16.0
2065996783982879232,-7.403192040420986,6.827514995747087,-0.15012656023158538,10.070859615966453,2.3966256035173457,1.1344234207734767,-22.036937458285507,2.6145668264732587,6.234677975994531,6.87,0.113,1.0120344,-77.08922,4.28495,gaia_source_rvs,19.0
2066009153488742272,-7.6534663862066825,4.551977732879429,-0.09122090106152997,8.904832901600441,2.6050348037186466,2.040342735696632,-32.735013536667,1.022796818614511,3.178026182551722,4.58,0.113,1.0023034,-63.316853,1.9125808,gaia_source_rvs,26.0
2070181319081749504,-7.891652104121795,2.546225856243968,0.0654267268025785,8.292251747474584,2.829489516513119,4.8940194784763875,-29.39779639971829,0.5057565061819774,1.088773497477335,2.56,0.088,1.0871422,-45.820087,0.8561526,gaia_vari_cepheid,31.0
2070122701367046272,-7.843580588288942,3.0340836525971078,0.059764818159717174,8.409959575166821,2.7724964183915533,23.35813812210532,-14.109074745143118,0.4147694315122499,0.8762961957538536,3.05,0.051,1.1198277,-39.241077,0.43803486,gaia_vari_cepheid,28.0
2161786374436607616,-8.034933473229978,1.163376547153226,-0.041565178581840174,8.11871916682045,2.9978020929286755,-10.779262808888085,-11.3370871044838,0.5670571231110368,0.9994177143903885,1.17,0.066,0.9520018,-21.44,1.0,veloce_dr1_vgamma,37.0
2071433765909167232,-7.9113909041766926,2.4524848094524376,0.17662815205882848,8.28280072072754,2.8409923309475436,4.923169208781199,10.144951835901793,0.7119833955056867,3.08500266271371,2.47,0.121,0.9555735,-7.9657683,2.7090387,gaia_vari_cepheid,10.0
2067145601833880832,-7.8529481150764,3.1557694877619875,0.04769265724031795,8.46331348574372,2.7594856380077117,-3.8042182600373464,-20.066199476698102,1.3252187284397114,3.771621985036031,3.17,0.113,0.91977435,-39.05063,3.7130864,gaia_source_rvs,22.0
2070224337474904064,-7.968838546235484,1.9911960037486698,0.05366300168139853,8.213844976703246,2.8967337112847678,19.87769031889621,5.528719231006733,0.29233629836885955,1.0692084555234518,2.0,0.048,1.137935,-11.006,1.0,veloce_dr1_vgamma,31.0
2166303099490547072,-7.982221262996774,1.9019960674898773,0.05409915016026983,8.205695907854786,2.9076755329629833,-30.06227564842,-16.910833869102845,0.9319795054791439,3.7988255685267807,1.91,0.043,0.9603295,-26.0295,3.5920117,gaia_source_rvs,13.0
2163267519678403712,-7.690561002004314,5.761137146429482,0.0868405952004509,9.609132621913345,2.498656307981806,9.165923298955606,-23.556711571041262,1.4844186571108384,4.688032516577915,5.78,0.117,0.94409937,-74.27732,2.2879014,gaia_source_rvs,24.0
1968971582984827136,-8.065979535710216,1.072777797884986,-0.08663397743101037,8.13700670235259,3.0093683395523536,-10.136467628712156,6.882248485790711,0.3875101387281444,1.242404180184243,1.08,0.037,0.9512303,-3.321247,1.1837505,gaia_vari_cepheid,19.0
2162275240493961984,-7.674943507530595,6.371522522753449,-0.09511726616951816,9.975021659211599,2.4487230377227647,16.648750402683422,-21.437276007319895,1.3494377959279082,5.698742727999106,6.39,0.109,1.0751722,-84.093185,2.198652,gaia_vari_cepheid,22.0
2162275760198598528,-7.714273659919741,5.893123396886837,-0.09114782919661996,9.707673329437212,2.4892392028384376,13.220142657383903,-18.125850102370833,1.08222986225429,3.144293679374846,5.91,0.073,0.9885027,-73.65411,1.860651,gaia_source_rvs,20.0
2162268853891035648,-7.438575008278319,9.752384520954902,-0.17690964106923662,12.26545563761671,2.222403973658268,-7.675958705464929,-12.402712610333452,3.2155462806477133,7.335600031384956,9.78,0.111,1.0267501,-97.051636,4.148187,gaia_source_rvs,15.0
2163105616604037888,-7.473940749503181,9.38566558580328,-0.01260830147170117,11.99793769010392,2.243285913989177,-5.082755474127921,-17.68765222775528,3.555627682745629,7.935606265863292,9.41,0.119,1.0818874,-99.45267,4.722935,gaia_source_rvs,15.0
2163049885106065408,-7.388712575430697,10.642425172149839,-0.08467060506806329,12.95585917904082,2.177666042151596,-21.955187603426314,-1.145445573369443,2.1848174406049554,9.257626855951377,10.67,0.146,1.0758693,-87.01399,2.6109457,gaia_source_rvs,16.0
2163329126697735552,-7.862005889486493,4.149903439681079,0.03651455407619791,8.890041347766452,2.6559196817992903,-4.313029066748564,-23.265535955649142,1.1425488181232453,2.719628933899713,4.16,0.114,0.96845275,-51.693394,1.9443526,gaia_source_rvs,19.0
2163333284226072960,-7.886312305769941,3.8307870018272716,0.039274624463495104,8.767488285564298,2.689408786799852,0.7939694658503195,-20.269323687339806,1.4775250891502085,3.740710670293747,3.84,0.06,1.081113,-48.03559,3.853967,gaia_source_rvs,24.0
2166451460533846016,-7.8622614031356,4.21869516677633,0.1182770263663237,8.922586131913647,2.6491147136157447,18.514486411902208,-8.682612034946573,1.1845804544728162,3.490750547760472,4.23,0.106,1.1097307,-48.74048,2.6300771,gaia_source_rvs,17.0
2166389269407411200,-7.879983401854247,4.039992563111032,0.0952336555527637,8.855262747287112,2.6678442701960607,24.895644670471544,-4.435229051272785,1.8121339389966071,4.210965535403851,4.05,0.053,1.0898042,-45.355095,4.5106087,gaia_source_rvs,14.0
2163414854247707904,-7.863326894511452,4.720492092602678,0.09310136011449405,9.171420579510654,2.6009397909382765,16.879003029978456,-19.194086912494384,1.8600979799522777,4.835765495543496,4.73,0.111,0.9629978,-64.0379,3.5063174,gaia_source_rvs,19.0
2166798979238510592,-7.670289380534051,8.354157534903687,0.1921316803259429,11.34130888826865,2.3135438179151198,-11.12464141562618,-24.66783243299463,2.0067008573527314,6.36134288398879,8.37,0.119,1.0333545,-91.39079,2.5079062,gaia_source_rvs,17.0
2162640763705905920,-7.666937214840773,8.744971070489239,-0.16693292858478032,11.629980450542645,2.290602641374925,-21.194342774657354,-6.565646133182241,1.4910108626611425,5.516374850471701,8.76,0.109,1.0786363,-75.09821,1.6335776,gaia_source_rvs,25.0
2167601931957286016,-7.5621275751671675,10.690070617761114,0.7194316363482932,13.094402746052344,2.186469718285938,-8.051701626567224,-6.725593871691956,2.994409712765443,8.028094028177795,10.73,0.112,0.992875,-103.08392,3.549232,gaia_source_rvs,17.0
2166818804808477824,-7.73272930905649,7.715987921118765,0.2112112548963116,10.923899128332884,2.357278164722396,-6.2180712441816155,-12.02623956125106,0.9970007484351834,6.071155711011612,7.73,0.12,1.0426196,-79.54942,1.3314553,gaia_vari_cepheid,17.0
2163744982615101568,-7.9896100497331926,3.406166969840863,0.025555740513405863,8.685380945775062,2.738600629099752,23.097908412049787,-7.2164157894859216,0.60612599880101,1.663601847741689,3.41,0.056,0.98652357,-41.35121,1.333006,gaia_vari_cepheid,20.0
2163813564654741888,-7.978979808988566,3.675648477889344,0.05804518075889347,8.784902419791438,2.709903976237649,24.209425775028578,-1.0386408849979034,0.2944210396216462,0.8641854277182899,3.68,0.034,0.8328534,-39.346058,0.3084053,gaia_vari_cepheid,19.0
2166855432290791808,-7.843301256001629,6.7703294471663185,0.1977919541204986,10.361213028191445,2.4294856491528587,-14.779150854716413,-15.611660102960911,3.190952963214086,5.6251723989407605,6.78,0.111,0.9786508,-67.563156,4.5902615,gaia_source_rvs,21.0
2163635100177988864,-7.743386678748456,9.241058213549984,0.008695303870360268,12.056417136232417,2.2682429663146477,-19.21254407421326,-10.923416242472683,3.6826190255838296,6.578490998701651,9.25,0.112,1.1839038,-85.09868,4.466461,gaia_source_rvs,16.0
