R_kpc,n,mean_vphi_kms,sigma_R_kms,sigma_phi_kms,sigma_z_kms,mean_vr_kms,mean_vz_kms,dln_sigmaR2_dR_per_kpc
8.0,136,230.88721046134827,4.75736585224587,10.399688113689926,8.109328185246005,0.6926437848286753,5.029033545880343,1.340932414452474
8.5,247,229.1934753028316,16.1887900547083,7.758648519072989,7.448243595756369,1.9776049091544852,-6.062718407667919,1.340932414452474
9.0,54,226.90058442956945,19.37976832979093,18.256271887593645,8.511560459168937,-8.83076098170153,0.17638290589599162,1.340932414452474
9.5,54,227.22338049511112,28.888006201691937,19.51364149503272,10.763565793734848,-2.192959260545683,0.1562727156987852,1.340932414452474
10.0,111,224.96545852993867,28.32277835211803,16.580666219257637,12.622147704257014,-1.105778183937545,2.04296582724299,1.340932414452474
10.5,56,224.05357501746604,31.64773688722362,21.251289836615804,13.56811419185513,-2.545840240091393,5.6471866958296175,1.340932414452474
