R_kpc,n,mean_vphi,sigR,sigphi,sigz,age_med,FeH_med,aFe_med
8.0,71,233.69418613885136,5.278245143900691,9.299000054194716,8.264221184004796,4.414012926142154,-0.1868382351913034,0.0579421585665732
8.5,126,227.74044855197297,18.153886186337644,8.739757808814991,7.969269367052457,5.637570628561605,-0.2161506462775467,0.06799557404047696
9.0,50,227.30062707902886,19.793950461045522,18.853685424615286,13.748604636634408,4.456898859874363,-0.28350498258062196,0.07156351522871846
9.5,42,222.05881076291908,33.16596670993287,22.030957747383837,13.08147856565221,4.210816118185252,-0.4694872272272858,0.0417530364355517
10.0,80,226.80907419377317,28.76747250708577,16.50755070364878,14.428416448921597,4.241125370419162,-0.4787461661248733,0.0635345461336518
10.5,46,220.31234334174493,32.55301552258938,20.600576088805877,13.74458757701694,4.407295735979831,-0.5444935259476925,0.06196917735856385
