R_kpc,n,mean_vphi,sigR,sigphi,sigz,age_med,FeH_med,aFe_med
8.0,89,232.15878326033757,4.744182279173616,10.535997758501281,8.453052874582133,4.7058121960725305,-0.19064514831381746,0.057437740750648045
8.5,164,227.9343465215044,17.993946421434725,8.46307826652063,7.770673159036769,6.594751019143457,-0.21699114378722445,0.06708559247998955
9.0,53,227.28217284594768,20.645451362938378,18.643124500854302,13.693147823820901,4.526949318942254,-0.2764473044838679,0.069689252019068
9.5,43,222.24543032701044,32.87467981615189,21.801476786032648,13.010322748709958,4.219236995333969,-0.46467686126083546,0.0424598807254155
10.0,84,226.207720448237,29.013253121036307,16.793752032851256,14.693392388876887,4.249327856604522,-0.47837895362018723,0.0660532783107536
10.5,48,220.23184542855267,32.30556466818195,20.756000158024282,14.357905024220434,4.443899757316892,-0.5282602702737998,0.06642057690630465
