source_id,x,y,z,R,phi,U,V,eU,eV,Dist,e_mu,ruwe,rv_kms,rv_error_kms,rv_epochs,rv_source
5593427031607304192,-12.371531067314015,-8.757382722275992,-1.0600081578318938,15.157392028114002,-2.5256071680070615,2.1628423136435306,-14.095812364795108,1.237664029478368,4.210698565599633,9.78,0.113,0.9171437,121.34996,0.5341226,27,gaia_vari_cepheid
5600628115523816448,-9.723115973652618,-3.292997600163406,-0.05748491793190275,10.26561334902989,-2.8150403627094462,-21.83907492992067,4.302804652846675,0.5265201146989412,1.545521845543336,3.65,0.046,1.1797553,72.98781,0.7277188,27,gaia_vari_cepheid
5600915775257808896,-11.840039165522454,-7.8335638624595,0.12580990614380244,14.196874664106078,-2.5570945560672413,-8.756188315382104,0.08735117939613701,1.6975547425440876,3.8936206015557273,8.66,0.087,1.1051075,117.09101,1.7883265,26,gaia_vari_cepheid
5600471160241231872,-11.513644809169751,-7.214267485317752,-0.03722895193756865,13.587114194759478,-2.5818549764959537,-7.888314271095489,-2.10566044789951,1.3707360330976726,3.0027379676694714,7.96,0.062,1.1656202,112.0721,1.4018062,34,gaia_vari_cepheid
5600862070985787392,-10.24874902558882,-4.5380751966992,0.0389401981726844,11.208522787611411,-2.724748139189521,-31.885721377063664,1.6084448600826988,0.6999379354505054,1.881255427586883,5.0,0.044,1.3472925,99.0112,0.9014651,27,gaia_vari_cepheid
5592331544376194048,-12.40586323714346,-9.492387865068093,-0.9868129191597615,15.620847289427024,-2.4884637268913474,37.799955278877015,-24.802417245517518,3.8873257367499856,3.304776045337082,10.45,0.112,1.1703097,101.91707,3.9285522,25,gaia_vari_cepheid
5597379741549105152,-9.257627335414668,-2.506137212661374,0.01131773323855539,9.590849160012006,-2.8772186847568326,-3.4776089548155906,-19.184936912939406,1.1188167319662972,1.9073983978757036,2.74,0.082,1.1803056,65.45438,1.4694297,24,gaia_vari_cepheid
5597352047599988736,-9.761075818931058,-3.6721204266084,-0.0022652029526913408,10.428953426419897,-2.7817700114283377,-20.783832963485178,-7.837762979763397,0.637788899454994,1.7669558065631255,4.01,0.049,1.038732,84.194305,0.9111304,23,gaia_vari_cepheid
5597327141100381184,-10.089357568561564,-4.434449023959573,0.01761927942148705,11.020865405783091,-2.7274901060529766,-17.28678823283456,4.820828339802063,1.1151936826133073,4.618739980531407,4.84,0.12,1.246527,83.105545,1.4436488,16,gaia_vari_cepheid
5597624112320733184,-10.42817090918483,-5.288201920939052,0.1553308917691562,11.692383335650275,-2.6722753589430845,3.3481262850730342,11.122088263877146,0.7799798550996744,1.478673311926404,5.76,0.039,1.0611508,73.80311,1.0283208,30,gaia_vari_cepheid
5595650351503904768,-9.450682891045131,-3.0317636723176626,-0.07591390830427985,9.925069172145767,-2.8311656656301367,0.5157972809101409,8.54263774931809,0.6137856102533842,1.132396068176816,3.3,0.04,1.1658694,48.41482,0.86637354,25,gaia_vari_cepheid
5692956237214170112,-9.267705676631497,-2.639215044277483,0.1544087705333113,9.636172713199379,-2.8641611908860987,11.923020078547319,-18.4968417049204,1.0681974824069895,1.354416633404323,2.87,0.099,0.92531246,55.76092,0.8924046,32,gaia_vari_cepheid
5595072317623907328,-11.567232814951083,-8.298187764691772,-0.5261832014858162,14.235898116148535,-2.5192923207250066,-15.57622576131073,-19.733909295165745,1.6035373484918816,8.645023887072412,8.99,0.191,1.2015558,135.12616,1.0560071,24,gaia_vari_cepheid
5596601154188852224,-9.666075134184885,-3.733181239288408,0.08144995047553255,10.361932766867495,-2.773026264961792,11.74677911629037,-18.67150307499776,1.4816360746904451,2.450625683127209,4.03,0.121,1.24925,68.87094,1.3874192,11,gaia_vari_cepheid
5594382644652353536,-9.716473397872534,-4.055074410947176,-0.15269861321738648,10.528698104223675,-2.7462278202790267,-13.184846738836105,0.21921672302872253,1.0462937304538842,1.608595491347902,4.35,0.037,1.0872713,75.606804,1.4042411,24,gaia_vari_cepheid
5587972801102906368,-10.768002942384154,-7.033382530589751,-0.9857018235106284,12.861506800868975,-2.5629891913815244,3.408337094023163,-27.03281804898984,1.2653204588021125,2.8701959191708144,7.57,0.082,1.0618863,114.21644,1.2851411,23,gaia_vari_cepheid
5594091823824942080,-9.77653825158653,-4.4487508179636475,-0.16938121293696945,10.741139791710507,-2.7145524204846065,-8.319064427909233,-1.0434257583692954,0.7083518749670752,1.440274013345421,4.74,0.037,1.1390667,77.108894,0.92542315,22,gaia_vari_cepheid
5547755143963426816,-9.453450375069771,-3.5907124243133586,0.019520258491938888,10.112415127358306,-2.778593427879357,12.137345173317275,-8.064195161731192,0.3731999102431854,0.6801353475982242,3.82,0.033,0.9769245,57.430138,0.36782408,29,gaia_vari_cepheid
5547742052903182336,-9.605349408960986,-4.088538303548418,0.0430131509375568,10.439295126003946,-2.739169699338976,-2.3052476910569357,8.1335451902834,0.869784078900305,3.465153809375155,4.34,0.105,1.0490304,60.699074,1.1817044,25,gaia_vari_cepheid
5547538196579026944,-10.153376380402314,-5.7192064259129864,0.03294996161341584,11.653341755235534,-2.6286099280655173,-11.277918006564999,5.370842170465579,0.5534858675156911,2.36406490246334,6.06,0.053,1.0914484,89.3299,0.6072212,26,gaia_vari_cepheid
5547421437881152512,-9.670402068507432,-4.3944088037502,-0.001070569750546928,10.622029227086042,-2.7150704496974,-21.323253221667166,-11.346013754664654,0.6324343976301099,4.497405961297811,4.65,0.125,1.0476631,91.47058,0.84021676,20,gaia_vari_cepheid
5587468095205750784,-11.54322182822263,-9.892252633145867,-0.8127119969870823,15.202060134519161,-2.433063148854418,10.6301032942429,-1.734841037336082,1.4057904856485968,5.323784675326618,10.49,0.115,1.0761151,113.649445,1.1809124,28,gaia_vari_cepheid
5547358117187868672,-9.120225703510885,-2.8704598270907775,0.009843288668007152,9.561279020189852,-2.836672368510044,10.35724637310679,6.349727742763889,0.38000357386812256,0.7383486114918001,3.03,0.035,1.091589,37.208874,0.61462295,19,gaia_vari_cepheid
5545837900614099968,-9.568694427021237,-4.205803489360565,-0.10458117873202483,10.452210102596712,-2.727473025023512,14.926815711659161,-16.876372639609713,0.5017551052272594,0.8794368643163556,4.44,0.039,0.954956,68.3068,0.39788038,23,gaia_vari_cepheid
5586922973654572032,-11.774857445117473,-10.84182211214874,-1.2456148376022842,16.00601057616531,-2.397425412445622,-5.1378406163683925,-6.697932786163108,0.6228380613706244,3.571222982664798,11.5,0.064,1.1108938,135.81422,0.38289005,24,gaia_vari_cepheid
