source_id_1,source_id_2,passes_pair,passing_h,best_min_neff,best_h_kpc,best_neffU,best_neffV,sum_abs_phase_kpc
2025179884408158464,4311113353708708864,True,3.0;4.0;5.0;7.0;10.0,4.09240914953208,7.0,4.09240914953208,4.618661166344828,7.8664122098117515
2165006259882192128,4512885247948565376,True,7.0;10.0,4.091214900226397,10.0,4.737784860175285,4.091214900226397,12.839767485479433
4513281175196176512,4320461195449352064,True,1.0;2.0;3.0;4.0;5.0;7.0;10.0,4.090866169574947,7.0,4.090866169574947,4.357704543538725,2.1214001117608063
2072235820984829312,1979638838645769216,True,7.0;10.0,4.08697544906439,7.0,4.08697544906439,4.261724634572966,21.250746634835604
4160906424545920128,2195158098523149312,True,7.0;10.0,4.086903560442817,7.0,4.086903560442817,4.317824495964997,25.11492790494865
2072235820984829312,1861245556872133504,True,4.0;5.0;7.0;10.0,4.0825795587547695,10.0,4.5494260792294,4.0825795587547695,12.88588532505622
1861245556872133504,4310507179195737984,True,3.0;4.0;5.0;7.0;10.0,4.082121451641684,10.0,4.213333050768884,4.082121451641684,9.749736992633327
2195158098523149312,1979638838645769216,True,7.0;10.0,4.081636260930135,10.0,5.340575915876771,4.081636260930135,28.614831568112894
2162679246615275264,4310507179195737984,True,7.0;10.0,4.079764993414502,10.0,4.271814915031903,4.079764993414502,15.169296170452089
2195158098523149312,4314393025132914944,True,7.0;10.0,4.079397994232462,10.0,4.459553412224042,4.079397994232462,16.592634677887904
2025179884408158464,4310507179195737984,True,3.0;4.0;5.0;7.0;10.0,4.078046266648031,10.0,4.206697182042656,4.078046266648031,7.797466585072147
2022722274099045376,4311113353708708864,True,4.0;5.0;7.0;10.0,4.076923720218675,10.0,4.622850125265677,4.076923720218675,6.1658692306777665
1873298884367855872,4513399883752121216,True,5.0;7.0;10.0,4.076869549990281,7.0,4.402899749157182,4.076869549990281,8.996635840514386
4320461195449352064,4512885247948565376,True,2.0;3.0;4.0;5.0;7.0;10.0,4.075424773911853,7.0,4.075424773911853,4.592337415750969,2.5933118484172253
2025179884408158464,4280510268611908480,True,3.0;4.0;5.0;7.0;10.0,4.074860538552939,7.0,4.074860538552939,4.6029842571646,10.32976192388217
2059995546465811968,4513399883752121216,True,5.0;7.0;10.0,4.074598335192967,7.0,4.4715238762111875,4.074598335192967,7.790631765645518
2165006259882192128,2031982665929461504,True,7.0;10.0,4.071236321358106,7.0,4.171279781580389,4.071236321358106,16.68339430687767
2195158098523149312,4280510268611908480,True,7.0;10.0,4.070988557285313,10.0,4.117643720413446,4.070988557285313,21.27647836261207
4160906424545920128,4311113353708708864,True,5.0;7.0;10.0,4.070064998150309,7.0,4.070064998150309,4.3441589498669515,14.683640263988071
2072235820984829312,2062016551910446592,True,4.0;5.0;7.0;10.0,4.068926883771718,10.0,4.4366022493773976,4.068926883771718,14.47481436490117
2165006259882192128,4320165285017783168,True,5.0;7.0;10.0,4.068650238323615,7.0,4.332725413810478,4.068650238323615,13.130488752452075
2062016551910446592,4310507179195737984,True,3.0;4.0;5.0;7.0;10.0,4.068466189266919,10.0,4.179730429330366,4.068466189266919,11.338666032478276
2162679246615275264,1979638838645769216,True,7.0;10.0,4.065863654249385,7.0,4.129057194948416,4.065863654249385,25.03994471476293
2195158098523149312,4314164395446976128,True,7.0;10.0,4.063672227175582,7.0,4.063672227175582,4.191214117883012,16.02865540130017
2025179884408158464,1978690990909022336,True,5.0;7.0;10.0,4.0620038157231875,7.0,4.0620038157231875,4.218048611205553,17.090482180406923
2072235820984829312,4314393025132914944,True,5.0;7.0;10.0,4.061056018991137,10.0,4.711527082572504,4.061056018991137,9.228549744610612
4310507179195737984,4314393025132914944,True,2.0;3.0;4.0;5.0;7.0;10.0,4.060711995561858,10.0,4.251405459390965,4.060711995561858,6.092401412187719
4320461195449352064,1871915630021420672,True,5.0;7.0;10.0,4.057505484862356,7.0,4.205530221865477,4.057505484862356,10.901006483687713
2059995546465811968,1978690990909022336,True,7.0;10.0,4.053086096704885,7.0,4.053784240728792,4.053086096704885,20.91044238011395
2072235820984829312,4280510268611908480,True,4.0;5.0;7.0;10.0,4.052968503410599,10.0,4.414194337235716,4.052968503410599,13.91239342933478
4310507179195737984,4280510268611908480,True,3.0;4.0;5.0;7.0;10.0,4.052624903714087,10.0,4.172409330950533,4.052624903714087,10.77624509691189
2025179884408158464,2062016551910446592,True,3.0;4.0;5.0;7.0;10.0,4.052111720676085,7.0,4.149356695936649,4.052111720676085,10.892182859448557
4160906424545920128,4280510268611908480,True,4.0;5.0;7.0;10.0,4.05163262712014,7.0,4.05163262712014,4.33647186329038,17.14698997805849
2165006259882192128,2021540814501736320,True,7.0;10.0,4.051337264585643,7.0,4.232730255353192,4.051337264585643,15.110281325561463
1873298884367855872,4314164395446976128,True,5.0;7.0;10.0,4.049151640443355,7.0,4.3604164453808005,4.049151640443355,10.107903237146157
2072235820984829312,4311113353708708864,True,4.0;5.0;7.0;10.0,4.048027267651103,7.0,4.048027267651103,4.618870303634661,11.449043715264363
2165006259882192128,1861245556872133504,True,7.0;10.0,4.047655369028197,10.0,4.3249294684905095,4.047655369028197,17.440235718870035
2059995546465811968,4314164395446976128,True,5.0;7.0;10.0,4.0468791750342845,7.0,4.428730281792184,4.0468791750342845,8.90189916227729
4320461195449352064,4311113353708708864,True,3.0;4.0;5.0;7.0;10.0,4.045544908070531,7.0,4.045544908070531,4.6181237424552215,5.756938472015972
2062016551910446592,4512885247948565376,True,4.0;5.0;7.0;10.0,4.045436602708707,7.0,4.045436602708707,4.107833043304588,8.243985033619134
2162679246615275264,4513399883752121216,True,5.0;7.0;10.0,4.044876326891218,7.0,4.616060189415678,4.044876326891218,11.342501151318437
1873298884367855872,2033842562903693184,True,7.0;10.0,4.043996566684605,7.0,4.257926469909739,4.043996566684605,14.575244916282596
2059995546465811968,2033842562903693184,True,5.0;7.0;10.0,4.0417238382530725,7.0,4.325916844454486,4.0417238382530725,13.36924084141373
1871915630021420672,4311113353708708864,True,4.0;5.0;7.0;10.0,4.040784667783063,7.0,4.1075525756635844,4.040784667783063,13.525909019252815
2195158098523149312,4311113353708708864,True,7.0;10.0,4.037072286992501,10.0,4.440570863124521,4.037072286992501,18.813128648541653
2165006259882192128,1979638838645769216,True,7.0;10.0,4.0356434890398525,10.0,5.363993019015718,4.0356434890398525,25.80509702864942
4320461195449352064,4280510268611908480,True,4.0;5.0;7.0;10.0,4.035429490334509,7.0,4.035429490334509,4.604681628397925,8.220288186086389
2162679246615275264,4512885247948565376,True,7.0;10.0,4.0348619029185775,7.0,4.0348619029185775,4.506188715310747,12.074615171592948
2022722274099045376,1978690990909022336,True,7.0;10.0,4.034819334382216,10.0,4.662643514933459,4.034819334382216,15.38993920127294
2165006259882192128,2062016551910446592,True,5.0;7.0;10.0,4.033847270528727,10.0,4.197477073883104,4.033847270528727,19.029164758714984
2165006259882192128,4314393025132914944,True,7.0;10.0,4.033507485372836,10.0,4.514316449166663,4.033507485372836,13.782900138424427
4513281175196176512,1979638838645769216,True,5.0;7.0;10.0,4.03301088909496,7.0,4.130635767884644,4.03301088909496,14.54800556689715
4314393025132914944,4505886787660255616,True,2.0;3.0;4.0;5.0;7.0;10.0,4.031350949857959,10.0,4.031350949857959,4.120703723962411,5.158585866699531
4311113353708708864,4505886787660255616,True,2.0;3.0;4.0;5.0;7.0;10.0,4.0306995299682855,10.0,4.0306995299682855,4.078721521114531,7.379079837353283
1871915630021420672,4314393025132914944,True,5.0;7.0;10.0,4.030484418843339,7.0,4.030484418843339,4.107600523061595,11.305415048599064
1861245556872133504,4512885247948565376,True,3.0;4.0;5.0;7.0;10.0,4.029166120552165,10.0,4.516225491758256,4.029166120552165,6.6550559937741856
4314393025132914944,4505886718970731648,True,2.0;3.0;4.0;5.0;7.0;10.0,4.028985326981896,10.0,4.028985326981896,4.118501139534133,5.223235101787312
4512885247948565376,4505886787660255616,True,2.0;3.0;4.0;5.0;7.0;10.0,4.028729665930165,10.0,4.028729665930165,4.181284515018948,4.215453213754536
4311113353708708864,4505886718970731648,True,2.0;3.0;4.0;5.0;7.0;10.0,4.028356964839448,10.0,4.028356964839448,4.076804977260275,7.443729072441062
2022722274099045376,4505886787660255616,True,2.0;3.0;4.0;5.0;7.0;10.0,4.027074329759813,10.0,4.027074329759813,4.30524718870969,5.163108060449974
2031745858613175040,2195158098523149312,True,5.0;7.0;10.0,4.026373258117464,10.0,5.097325000970782,4.026373258117464,19.036506053490285
2031745858613175040,1871915630021420672,True,4.0;5.0;7.0;10.0,4.0261138054663075,7.0,4.413162837353951,4.0261138054663075,13.749286424201447
4512885247948565376,4505886718970731648,True,2.0;3.0;4.0;5.0;7.0;10.0,4.026105273821605,10.0,4.026105273821605,4.1781021977262505,4.2801024488423165
2031745858613175040,4314393025132914944,True,3.0;4.0;5.0;7.0;10.0,4.025856445186124,7.0,4.025856445186124,4.611081067861513,6.384724441875954
2162679246615275264,1978690990909022336,True,7.0;10.0,4.025492304749172,7.0,4.193692898091566,4.025492304749172,24.462311765786865
2165006259882192128,4280510268611908480,True,5.0;7.0;10.0,4.025448619545631,10.0,4.172536621650677,4.025448619545631,18.466743823148597
2022722274099045376,4505886718970731648,True,2.0;3.0;4.0;5.0;7.0;10.0,4.024420620869313,10.0,4.024420620869313,4.2946121096646666,5.227757295537755
1871915630021420672,4505886787660255616,True,7.0;10.0,4.02321440251452,10.0,4.02321440251452,4.081164407680561,12.523147849025023
4513281175196176512,2022722274099045376,True,2.0;5.0;7.0;10.0,4.022903451410146,7.0,4.055716398957773,4.022903451410146,2.530330870422601
4320461195449352064,4505886787660255616,True,2.0;3.0;4.0;5.0;7.0;10.0,4.022830699770474,10.0,4.022830699770474,4.057776122611546,4.754177301788179
1871915630021420672,4505886718970731648,True,7.0;10.0,4.021026580027354,10.0,4.021026580027354,4.038233290188017,12.587797084112804
4160906424545920128,1979638838645769216,True,7.0;10.0,4.020668378625729,7.0,4.0558269200059565,4.020668378625729,24.48534318355931
2059995546465811968,2195158098523149312,True,7.0;10.0,4.020586274266326,7.0,4.020586274266326,4.395330083169539,22.117660050479355
4320461195449352064,4505886718970731648,True,2.0;3.0;4.0;5.0;7.0;10.0,4.020119506851495,10.0,4.020119506851495,4.055911399471746,4.818826536875959
4512885247948565376,1979638838645769216,True,7.0;10.0,4.020099507737084,10.0,4.595422813677716,4.020099507737084,15.01991730355357
2162679246615275264,4314164395446976128,True,5.0;7.0;10.0,4.019936589782061,7.0,4.568197745066439,4.019936589782061,12.453768547950208
4310507179195737984,4311113353708708864,True,3.0;4.0;5.0;7.0;10.0,4.019540408926947,10.0,4.248249546193671,4.019540408926947,8.312895382841472
1861245556872133504,4505886787660255616,True,4.0;5.0;7.0;10.0,4.018912941065937,10.0,4.018912941065937,4.216562837816368,8.81592144714514
